"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"80","CanalSaoSeb_12_2024_Ponto_05",19.25,0.06389977,0.0629151,0.06184344,0.05668489,0.05889267,0.04229988
"81","CanalSaoSeb_12_2024_Ponto_05",19.75,0.02845676,0.02731162,0.02671574,0.02182891,0.01935897,0.0164318
"85","CanalSaoSeb_12_2024_Ponto_04",1.25,0.01174602,0.011486165,0.009891747,0.0086160725,0.007317422,0.0060582375
"86","CanalSaoSeb_12_2024_Ponto_04",1.75,0.01160786,0.01092239,0.009523898,0.008555716,0.00748485,0.005874542
"87","CanalSaoSeb_12_2024_Ponto_04",2.25,0.01184379,0.01126431,0.01005942,0.00868784,0.007383012,0.0060539
"88","CanalSaoSeb_12_2024_Ponto_04",2.75,0.0122083,0.0113032,0.009988092,0.0091425045,0.0076536465,0.006213936
"89","CanalSaoSeb_12_2024_Ponto_04",3.25,0.01198404,0.011214515,0.01015784,0.0087237745,0.007421631,0.0060962335
"90","CanalSaoSeb_12_2024_Ponto_04",3.75,0.01203639,0.011649355,0.01010292,0.0089998485,0.0075869955,0.0063798815
"91","CanalSaoSeb_12_2024_Ponto_04",4.25,0.013105345,0.01255904,0.01093494,0.0095777825,0.0087310325,0.006858333
"92","CanalSaoSeb_12_2024_Ponto_04",4.75,0.01343527,0.01267014,0.01107076,0.009955062,0.008896054,0.006948639
"93","CanalSaoSeb_12_2024_Ponto_04",5.25,0.014518415,0.01329296,0.0121986,0.01075092,0.0096389825,0.007443174
"94","CanalSaoSeb_12_2024_Ponto_04",5.75,0.01403518,0.013404845,0.01192467,0.0107655,0.0095804205,0.0078185875
"95","CanalSaoSeb_12_2024_Ponto_04",6.25,0.01433329,0.0135635,0.01232324,0.01085484,0.009752893,0.007874351
"96","CanalSaoSeb_12_2024_Ponto_04",6.75,0.01467914,0.01418551,0.01244355,0.01056943,0.009938707,0.007811708
"97","CanalSaoSeb_12_2024_Ponto_04",7.25,0.01416865,0.01392638,0.01251176,0.01126905,0.01048228,0.00800178
