[Header]
HydroSoftVersion=2.90
CreationDate=12/05/24 08:52:07
FileType=dat
DeviceType=HydroScat-6
DataSource=Instrument Cast 283
CalSource=HydroScat-6
Serial=HS120460
Config=M2B2F1
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb420"
"bb510"
"bb442"
"bb700"
"bb470"
"bb590"
"fl510"
"fl700"
[ColumnHeadings]
Time,Depth,bb420,bb510,bb442,bb700,bb470,bb590,fl510,fl700,bb420uncorr,bb510uncorr,bb442uncorr,bb700uncorr,bb470uncorr,bb590uncorr,fl510uncorr,fl700uncorr,betabb420,betabb510,betabb442,betabb700,betabb470,betabb590,betafl510,betafl700,betabb420uncorr,betabb510uncorr,betabb442uncorr,betabb700uncorr,betabb470uncorr,betabb590uncorr,betafl510uncorr,betafl700uncorr
[Data]
45630.4865277778,14.80235,1.613039E-02,1.208374E-02,1.446421E-02,8.421375E-03,1.263602E-02,1.013472E-02,3.697876E-04,3.758047E-03,1.548629E-02,1.170872E-02,1.392436E-02,8.216239E-03,1.222042E-02,9.854179E-03,3.568624E-04,3.712177E-03,2.422088E-03,1.800187E-03,2.167639E-03,1.245975E-03,1.88981E-03,1.503878E-03,5.255705E-05,5.467124E-04,2.327171E-03,1.744923E-03,2.088084E-03,1.215744E-03,1.828565E-03,1.462536E-03,5.255705E-05,5.467124E-04,
45630.4865393518,15.20915,1.511682E-02,1.100131E-02,.014493,8.336646E-03,1.238675E-02,.0104212,4.126699E-04,3.603164E-03,1.455199E-02,1.069034E-02,.013951,8.135568E-03,1.198739E-02,1.012469E-02,3.993459E-04,3.559622E-03,2.272723E-03,1.640676E-03,2.171882E-03,1.233488E-03,1.853077E-03,1.546096E-03,5.881384E-05,5.242448E-04,2.189488E-03,1.594849E-03,2.092009E-03,1.203856E-03,1.794225E-03,1.502401E-03,5.881384E-05,5.242448E-04,
45630.4865509259,15.599,.0156353,1.096473E-02,1.455059E-02,9.021299E-03,1.246461E-02,1.008105E-02,4.085389E-04,3.503681E-03,1.503053E-02,1.065582E-02,1.400426E-02,8.786308E-03,1.206021E-02,9.803457E-03,3.950976E-04,3.457919E-03,2.34913E-03,1.635284E-03,2.180369E-03,1.334382E-03,1.864551E-03,1.495969E-03,5.818816E-05,5.092663E-04,2.260008E-03,1.589762E-03,2.099859E-03,1.299753E-03,1.804956E-03,1.455061E-03,5.818816E-05,5.092663E-04,
45630.4865625,16.0736,1.442766E-02,1.080018E-02,.0142628,7.975597E-03,.0133232,1.008105E-02,4.03415E-04,3.438365E-03,1.391394E-02,1.050047E-02,1.373792E-02,7.791376E-03,1.286122E-02,9.803457E-03,3.908492E-04,3.398591E-03,2.171165E-03,1.611035E-03,2.137959E-03,1.180282E-03,1.991077E-03,1.495969E-03,5.756248E-05,5.00529E-04,2.095461E-03,1.566869E-03,2.060609E-03,1.153134E-03,1.922998E-03,1.455061E-03,5.756248E-05,5.00529E-04,
45630.4865740741,16.6838,1.455054E-02,1.050799E-02,1.483882E-02,8.749381E-03,1.409141E-02,9.92015E-03,3.59485E-04,3.244784E-03,1.402788E-02,.0102243,1.427061E-02,8.528164E-03,1.357485E-02,9.651291E-03,3.483656E-04,3.20366E-03,2.189274E-03,1.567977E-03,2.222844E-03,1.294311E-03,2.104284E-03,1.472258E-03,5.130569E-05,4.718203E-04,2.112251E-03,1.526172E-03,2.139109E-03,1.261711E-03,2.028161E-03,1.432637E-03,5.130569E-05,4.718203E-04,
45630.4865856481,17.0906,1.474732E-02,1.101961E-02,1.469465E-02,8.316883E-03,1.349539E-02,1.090566E-02,3.861503E-04,3.307095E-03,1.421018E-02,.0107076,1.413743E-02,8.116745E-03,1.302143E-02,1.058119E-02,3.738558E-04,3.267224E-03,2.218272E-03,1.643372E-03,2.201598E-03,1.230576E-03,2.016451E-03,1.617488E-03,5.505976E-05,4.811818E-04,2.139116E-03,1.597393E-03,2.119484E-03,1.201083E-03,1.946606E-03,1.569672E-03,5.505976E-05,4.811818E-04,
45630.4865972222,17.7008,1.491966E-02,1.140422E-02,1.527198E-02,8.670151E-03,.0128544,1.104945E-02,3.732603E-04,3.553404E-03,1.436969E-02,1.107007E-02,1.467012E-02,8.452871E-03,1.242431E-02,1.071645E-02,3.611107E-04,3.50877E-03,2.24367E-03,1.70005E-03,2.286677E-03,1.282635E-03,1.921991E-03,1.638678E-03,5.318272E-05,5.167556E-04,2.162623E-03,1.650809E-03,2.197983E-03,1.250616E-03,1.858611E-03,1.589605E-03,5.318272E-05,5.167556E-04,
45630.4866087963,18.0398,1.474732E-02,1.125761E-02,1.429156E-02,8.153208E-03,1.283879E-02,1.000952E-02,3.643244E-04,3.525017E-03,1.421018E-02,1.093199E-02,1.376455E-02,7.960783E-03,1.240975E-02,9.735827E-03,3.52614E-04,3.483344E-03,2.218272E-03,1.678445E-03,2.142197E-03,1.206456E-03,1.919692E-03,1.485428E-03,5.193137E-05,5.130109E-04,2.139116E-03,1.63046E-03,2.064534E-03,1.178099E-03,1.856465E-03,1.445095E-03,5.193137E-05,5.130109E-04,
45630.4866203704,18.66695,1.687538E-02,1.337587E-02,1.596709E-02,8.89945E-03,1.525745E-02,1.258417E-02,3.531191E-04,3.898018E-03,1.616992E-02,1.291696E-02,1.530934E-02,8.67068E-03,1.465257E-02,1.215356E-02,3.398689E-04,3.847782E-03,2.531874E-03,1.990603E-03,2.389112E-03,1.316426E-03,2.276118E-03,1.864842E-03,5.005433E-05,5.666837E-04,2.427914E-03,1.922976E-03,2.292183E-03,1.282713E-03,2.186981E-03,1.801386E-03,5.005433E-05,5.666837E-04,
45630.4866319444,18.97205,1.645287E-02,1.245204E-02,1.889072E-02,1.014171E-02,1.461052E-02,1.177009E-02,3.921539E-04,4.360856E-03,1.578253E-02,1.205393E-02,1.797277E-02,9.845776E-03,1.405546E-02,1.139274E-02,3.781041E-04,4.296972E-03,2.469611E-03,1.854463E-03,2.819954E-03,1.499493E-03,2.180784E-03,1.744875E-03,5.568544E-05,6.328383E-04,2.370826E-03,1.795795E-03,2.68468E-03,1.455882E-03,2.098986E-03,1.689266E-03,5.568544E-05,6.328383E-04,
45630.4866435185,19.5314,1.759825E-02,1.352409E-02,1.751111E-02,.010573,.0175949,1.347469E-02,4.153866E-04,4.363548E-03,1.683076E-02,1.305505E-02,1.672096E-02,1.025182E-02,1.679346E-02,1.298202E-02,3.993459E-04,4.296972E-03,.0026384,2.012445E-03,2.616647E-03,1.56305E-03,2.620577E-03,1.996073E-03,5.881384E-05,6.328383E-04,2.525299E-03,1.943325E-03,2.500206E-03,1.515718E-03,2.502472E-03,1.923471E-03,5.881384E-05,6.328383E-04,
45630.4866550926,20.05685,.0211256,1.607989E-02,1.948077E-02,1.127501E-02,1.857316E-02,.0139672,4.142114E-04,4.174077E-03,2.002103E-02,1.541976E-02,1.850546E-02,1.091062E-02,1.768185E-02,1.343852E-02,3.950976E-04,4.106278E-03,3.15821E-03,2.389082E-03,2.906906E-03,1.666501E-03,2.764739E-03,2.068652E-03,5.818816E-05,6.047538E-04,2.995435E-03,2.291801E-03,2.763179E-03,1.612803E-03,2.633391E-03,1.990743E-03,5.818816E-05,6.047538E-04,
45630.4866666667,20.66705,2.145633E-02,.016644,2.341997E-02,1.624057E-02,.0189755,1.409509E-02,4.23605E-04,4.350768E-03,2.031727E-02,1.593757E-02,2.202118E-02,1.549806E-02,1.804595E-02,1.355687E-02,4.035943E-04,4.250358E-03,3.206947E-03,2.472212E-03,3.487407E-03,2.398252E-03,2.82403E-03,.0020875,5.943952E-05,6.259732E-04,3.03909E-03,2.36811E-03,3.281275E-03,2.288833E-03,2.687046E-03,2.008184E-03,5.943952E-05,6.259732E-04,
45630.4866782407,21.1247,.0205418,1.766343E-02,2.111259E-02,1.209223E-02,1.981501E-02,1.457091E-02,4.68258E-04,4.510996E-03,1.949692E-02,1.686965E-02,1.997034E-02,.0116743,1.880326E-02,1.399646E-02,4.460779E-04,4.432577E-03,3.072178E-03,2.62244E-03,3.147381E-03,1.786931E-03,2.947744E-03,2.157619E-03,6.569631E-05,6.528096E-04,2.918198E-03,2.505465E-03,2.979052E-03,1.725343E-03,2.798648E-03,2.072964E-03,6.569631E-05,6.528096E-04,
45630.4866898148,21.8705,2.619601E-02,2.231567E-02,2.496298E-02,1.298853E-02,2.069058E-02,1.733961E-02,3.704812E-04,5.060794E-03,.0245102,2.106398E-02,2.337953E-02,1.250789E-02,1.958971E-02,1.653254E-02,3.483656E-04,4.96652E-03,3.905413E-03,3.308021E-03,3.714794E-03,1.919015E-03,3.076774E-03,2.565628E-03,5.130569E-05,7.314463E-04,3.656982E-03,3.123564E-03,3.481449E-03,1.848185E-03,2.914543E-03,2.446695E-03,5.130569E-05,7.314463E-04,
45630.4867013889,22.2434,2.939967E-02,.0235198,2.833144E-02,1.686715E-02,2.622606E-02,2.105641E-02,3.679684E-04,5.804605E-03,2.729029E-02,2.213414E-02,.0263093,1.606813E-02,2.448316E-02,1.988018E-02,3.441173E-04,5.665732E-03,4.377521E-03,3.485466E-03,4.211188E-03,2.490589E-03,3.892511E-03,3.113357E-03,5.068001E-05,8.344229E-04,4.066672E-03,3.281269E-03,3.913195E-03,2.372842E-03,3.635667E-03,2.940021E-03,5.068001E-05,8.344229E-04,
45630.486712963,22.87055,3.576474E-02,3.220796E-02,3.466292E-02,2.100712E-02,2.955943E-02,2.622103E-02,4.395229E-04,5.304843E-03,3.269097E-02,2.967704E-02,3.168943E-02,1.978703E-02,2.736679E-02,2.442823E-02,4.035943E-04,5.148739E-03,5.315512E-03,.0047658,5.144229E-03,3.100678E-03,4.383735E-03,3.874442E-03,5.943952E-05,7.582826E-04,4.862544E-03,4.392831E-03,4.70604E-03,2.920878E-03,4.060615E-03,3.610246E-03,5.943952E-05,7.582826E-04,
45630.486724537,23.3621,.037846,2.886584E-02,3.932621E-02,2.662678E-02,3.775899E-02,2.890302E-02,4.018908E-04,5.621801E-03,3.442283E-02,2.681177E-02,.0355514,2.470791E-02,3.427004E-02,2.674453E-02,3.696074E-04,5.415711E-03,5.622217E-03,4.273288E-03,5.831436E-03,3.928819E-03,5.592066E-03,4.269675E-03,5.443408E-05,7.97601E-04,5.117761E-03,3.970589E-03,5.275161E-03,3.646045E-03,5.077916E-03,3.951588E-03,5.443408E-05,7.97601E-04,
45630.4867361111,23.88755,4.488902E-02,3.746414E-02,4.619211E-02,3.049302E-02,4.097326E-02,3.687583E-02,4.375811E-04,5.632428E-03,4.016532E-02,3.409576E-02,4.109133E-02,2.801269E-02,.0369061,3.345671E-02,3.950976E-04,5.39876E-03,6.660114E-03,5.540379E-03,6.843233E-03,4.49857E-03,6.065737E-03,5.44459E-03,5.818816E-05,7.951046E-04,5.964004E-03,5.043997E-03,6.091554E-03,4.133055E-03,5.466378E-03,4.940731E-03,5.818816E-05,7.951046E-04,
45630.4867476852,24.53165,4.748667E-02,.0403917,4.885524E-02,2.920162E-02,4.172578E-02,.0391386,4.782457E-04,5.375879E-03,.042239,3.651225E-02,4.319544E-02,2.691592E-02,3.751777E-02,.0353165,4.290845E-04,5.161452E-03,7.042919E-03,5.971801E-03,7.235685E-03,4.308262E-03,6.176632E-03,5.778045E-03,6.319359E-05,7.601549E-04,6.269592E-03,5.400104E-03,6.401627E-03,3.97143E-03,5.556519E-03,.0052148,6.319359E-05,7.601549E-04,
45630.4867592593,25.24355,5.127757E-02,.043059,5.406647E-02,.0336631,4.512525E-02,4.146683E-02,4.435929E-04,5.57537E-03,4.522418E-02,3.868709E-02,4.724385E-02,3.067559E-02,4.025577E-02,3.721012E-02,3.950976E-04,5.322482E-03,7.601565E-03,6.364868E-03,8.00364E-03,4.965729E-03,6.677596E-03,6.121145E-03,5.818816E-05,7.838708E-04,6.709505E-03,.0057206,6.998222E-03,4.525474E-03,5.960005E-03,5.493853E-03,5.818816E-05,7.838708E-04,
45630.4867708333,25.51475,5.394701E-02,4.431864E-02,4.871966E-02,3.196447E-02,4.770842E-02,.040945,4.167973E-04,5.412735E-03,4.729785E-02,3.970547E-02,.0430889,2.925387E-02,4.230927E-02,3.678744E-02,3.696074E-04,5.178403E-03,7.994948E-03,6.550495E-03,7.215705E-03,4.71541E-03,7.058266E-03,6.044245E-03,5.443408E-05,7.626513E-04,7.015093E-03,5.870673E-03,6.385927E-03,4.315962E-03,6.26262E-03,5.431565E-03,5.443408E-05,7.626513E-04,
45630.4867824074,26.0402,5.949643E-02,.0556299,.0563304,3.591159E-02,5.198456E-02,4.498434E-02,5.173124E-04,5.528867E-03,5.153636E-02,4.861195E-02,4.897508E-02,3.253962E-02,4.565895E-02,4.003363E-02,4.503263E-04,5.263155E-03,8.81274E-03,8.217383E-03,8.337265E-03,5.297079E-03,7.68842E-03,6.639505E-03,6.632198E-05,7.751334E-04,7.639701E-03,7.183181E-03,7.253346E-03,4.800169E-03,6.756246E-03,5.909941E-03,6.632198E-05,7.751334E-04,
45630.4867939815,26.26055,5.527809E-02,4.981998E-02,.0564004,.0364103,4.922403E-02,4.686023E-02,4.634233E-04,5.665951E-03,.0483233,4.408967E-02,4.902835E-02,3.295035E-02,4.350351E-02,4.152147E-02,4.078427E-04,5.390285E-03,8.191102E-03,7.361202E-03,8.34758E-03,5.370572E-03,7.281615E-03,6.915945E-03,6.006519E-05,7.938564E-04,7.166208E-03,6.516752E-03,7.261195E-03,4.860695E-03,6.438608E-03,6.129196E-03,6.006519E-05,7.938564E-04,
45630.4868055556,26.7521,5.274061E-02,4.638286E-02,5.385857E-02,3.637189E-02,.0486684,4.630437E-02,4.363909E-04,5.99974E-03,4.636356E-02,4.136249E-02,4.708404E-02,3.291875E-02,4.306659E-02,4.108188E-02,3.866009E-04,5.708108E-03,7.817168E-03,6.854689E-03,7.973002E-03,5.364912E-03,7.199734E-03,6.834032E-03,5.69368E-05,8.40664E-04,6.877411E-03,6.114861E-03,6.974672E-03,4.856039E-03,6.374222E-03,6.064416E-03,5.69368E-05,8.40664E-04,
45630.4868171296,26.7521,4.970752E-02,4.513355E-02,5.137786E-02,3.572009E-02,4.772684E-02,4.280833E-02,4.581719E-04,6.070503E-03,4.399364E-02,4.036137E-02,4.516638E-02,3.238166E-02,4.232384E-02,3.829218E-02,4.078427E-04,5.780148E-03,7.370194E-03,6.670585E-03,7.607432E-03,5.268859E-03,7.060981E-03,6.318835E-03,6.006519E-05,8.512737E-04,6.528167E-03,5.967331E-03,6.692075E-03,4.776889E-03,6.264766E-03,5.653312E-03,6.006519E-05,8.512737E-04,
45630.4868287037,26.90465,4.959163E-02,4.276111E-02,.0532705,3.495586E-02,4.682579E-02,3.829245E-02,4.378483E-04,5.593373E-03,4.390249E-02,3.844544E-02,4.663126E-02,3.174978E-02,4.161021E-02,3.462331E-02,3.908492E-04,5.330958E-03,7.353117E-03,6.320969E-03,7.886342E-03,5.156238E-03,6.928198E-03,5.653352E-03,5.756248E-05,7.85119E-04,6.514735E-03,5.684989E-03,6.907948E-03,4.683773E-03,6.159602E-03,5.112647E-03,5.756248E-05,7.85119E-04,
45630.4868402778,26.786,5.189096E-02,4.295257E-02,5.014724E-02,4.158127E-02,4.379919E-02,3.884931E-02,4.963397E-04,5.626046E-03,4.570272E-02,3.860079E-02,4.420754E-02,3.715233E-02,3.919262E-02,.0350798,4.418296E-04,5.318245E-03,7.691958E-03,6.349183E-03,7.426081E-03,6.132593E-03,6.482182E-03,5.735413E-03,6.507063E-05,7.832467E-04,6.780026E-03,5.707881E-03,6.550776E-03,5.479921E-03,5.803332E-03,5.179918E-03,6.507063E-05,7.832467E-04,
45630.4868518518,26.76905,5.200797E-02,4.425443E-02,4.888915E-02,3.328441E-02,4.465207E-02,4.331348E-02,4.063135E-04,5.57713E-03,4.579387E-02,3.965368E-02,4.322207E-02,3.035965E-02,3.987712E-02,3.869795E-02,3.611107E-04,5.32672E-03,7.709201E-03,6.541032E-03,7.240682E-03,4.909923E-03,6.607866E-03,6.393277E-03,5.318272E-05,7.844949E-04,6.793458E-03,5.863043E-03,6.405552E-03,4.478916E-03,5.904204E-03,5.713109E-03,5.318272E-05,7.844949E-04,
45630.4868634259,26.8538,4.737188E-02,4.170032E-02,5.117231E-02,3.610326E-02,4.713801E-02,3.849853E-02,4.741589E-04,5.735017E-03,4.214785E-02,3.758241E-02,4.500657E-02,.0326976,4.185779E-02,3.479238E-02,4.248361E-04,5.458087E-03,7.026002E-03,6.164645E-03,7.577141E-03,5.325325E-03,6.974207E-03,5.68372E-03,6.256791E-05,8.03842E-04,6.25616E-03,5.557808E-03,6.668525E-03,4.823448E-03,6.196087E-03,5.137562E-03,6.256791E-05,8.03842E-04,
45630.486875,26.70125,5.002651E-02,4.395499E-02,4.821193E-02,2.994462E-02,4.748745E-02,3.722399E-02,4.67263E-04,5.473821E-03,4.424431E-02,3.941204E-02,4.268939E-02,.0275478,4.213451E-02,3.374413E-02,4.163394E-04,5.250442E-03,7.417202E-03,6.496906E-03,7.140883E-03,4.417754E-03,7.025702E-03,5.495897E-03,6.131655E-05,7.732611E-04,6.565106E-03,5.827432E-03,6.327053E-03,4.064546E-03,6.236865E-03,4.983087E-03,6.131655E-05,7.732611E-04,
45630.4868865741,26.8199,.0530343,.0455636,4.794159E-02,3.230307E-02,4.957661E-02,4.186424E-02,4.79266E-04,5.73413E-03,4.659144E-02,4.070659E-02,4.247632E-02,2.953821E-02,4.378022E-02,3.753135E-02,4.248361E-04,5.483513E-03,7.860446E-03,6.733959E-03,7.101045E-03,4.765308E-03,7.333573E-03,6.179709E-03,6.256791E-05,8.075866E-04,6.910992E-03,6.018203E-03,6.295653E-03,4.357864E-03,6.479386E-03,5.541192E-03,6.256791E-05,8.075866E-04,
45630.4868981481,26.7182,4.924432E-02,4.459711E-02,5.055673E-02,3.373892E-02,4.649567E-02,4.165499E-02,4.719588E-04,5.744603E-03,4.362904E-02,3.992986E-02,4.452715E-02,3.073878E-02,4.134806E-02,3.736228E-02,4.205877E-04,5.483513E-03,7.301934E-03,6.591531E-03,7.486425E-03,4.976903E-03,6.879549E-03,6.148873E-03,6.194224E-05,8.075866E-04,6.474437E-03,5.90374E-03,6.597875E-03,4.534786E-03,6.12097E-03,5.516277E-03,6.194224E-05,8.075866E-04,
45630.4869097222,26.786,4.979448E-02,4.404051E-02,5.309781E-02,3.328441E-02,4.761632E-02,4.211561E-02,4.624194E-04,5.506141E-03,4.406201E-02,3.948108E-02,4.649809E-02,3.035965E-02,4.223645E-02,3.773424E-02,4.12091E-04,5.258918E-03,7.383008E-03,6.509508E-03,7.860893E-03,4.909923E-03,7.044694E-03,6.216752E-03,6.069087E-05,7.745093E-04,6.538241E-03,5.837606E-03,6.888323E-03,4.478916E-03,6.251888E-03,5.571091E-03,6.069087E-05,7.745093E-04,
45630.4869212963,26.9216,.0516571,.0495353,5.320141E-02,3.896063E-02,4.987394E-02,4.441189E-02,4.662355E-04,5.728623E-03,4.552042E-02,4.386528E-02,4.657799E-02,3.503554E-02,4.401324E-02,3.957713E-02,4.12091E-04,5.432661E-03,7.657495E-03,7.31925E-03,7.87616E-03,5.746402E-03,7.377389E-03,6.555145E-03,6.069087E-05,8.000974E-04,6.753161E-03,6.483685E-03,6.900098E-03,5.16798E-03,6.513725E-03,5.842669E-03,6.069087E-05,8.000974E-04,
45630.4869328704,26.7182,4.915757E-02,.0434639,4.811051E-02,.0300563,4.678909E-02,4.069496E-02,4.475053E-04,5.53647E-03,4.356068E-02,3.901504E-02,4.260949E-02,2.764258E-02,4.158108E-02,3.658455E-02,3.993459E-04,5.309769E-03,7.28915E-03,6.424536E-03,7.125938E-03,4.434213E-03,6.922789E-03,6.007398E-03,5.881384E-05,7.819984E-04,6.464363E-03,5.768929E-03,6.315277E-03,4.078514E-03,6.155309E-03,5.401666E-03,5.881384E-05,7.819984E-04,
45630.4869444444,26.786,5.377009E-02,.0452195,5.264942E-02,3.430847E-02,4.710125E-02,4.426372E-02,4.075498E-04,5.331137E-03,4.716113E-02,4.043042E-02,4.615185E-02,3.121268E-02,4.182867E-02,3.945878E-02,3.611107E-04,5.085174E-03,7.968876E-03,6.68325E-03,7.794816E-03,5.060835E-03,6.968791E-03,6.533309E-03,5.318272E-05,7.489211E-04,6.994945E-03,5.977505E-03,6.837299E-03,4.604623E-03,6.191795E-03,5.825228E-03,5.318272E-05,7.489211E-04,
45630.4869560185,26.70125,5.031686E-02,4.569276E-02,5.535255E-02,3.219014E-02,4.780055E-02,.0404452,4.396574E-04,5.680136E-03,4.447218E-02,4.081015E-02,4.822932E-02,2.944343E-02,4.238209E-02,3.638166E-02,3.908492E-04,5.432661E-03,7.45999E-03,6.752993E-03,8.193163E-03,4.748666E-03,7.071843E-03,5.970592E-03,5.756248E-05,8.000974E-04,6.598687E-03,6.033465E-03,7.143446E-03,4.343897E-03,6.27335E-03,5.371768E-03,5.756248E-05,8.000974E-04,
45630.4869675926,26.80295,5.107346E-02,.0462749,5.313234E-02,3.529942E-02,4.677074E-02,4.019573E-02,3.876698E-04,5.444554E-03,4.506467E-02,4.127619E-02,4.652473E-02,3.203413E-02,4.156652E-02,3.617878E-02,3.441173E-04,5.186878E-03,7.571486E-03,6.838779E-03,7.865982E-03,5.206866E-03,6.920085E-03,5.933828E-03,5.068001E-05,7.638995E-04,6.685998E-03,6.102142E-03,6.892248E-03,4.725675E-03,6.153163E-03,5.341869E-03,5.068001E-05,7.638995E-04,
45630.4869791667,26.786,5.477438E-02,.045822,5.292526E-02,3.411844E-02,4.734025E-02,4.453898E-02,4.755222E-04,5.769571E-03,4.793591E-02,4.091371E-02,4.636492E-02,3.105471E-02,.042018,3.967858E-02,4.205877E-04,5.504701E-03,8.116873E-03,6.772039E-03,7.835465E-03,5.032832E-03,7.00401E-03,6.573873E-03,6.194224E-05,8.107071E-04,7.10912E-03,6.048726E-03,6.868698E-03,4.581344E-03,6.219695E-03,5.857619E-03,6.194224E-05,8.107071E-04,
45630.4869907407,27.0572,5.189096E-02,4.601599E-02,5.434396E-02,3.442257E-02,5.630089E-02,4.600563E-02,4.070665E-04,5.789561E-03,4.570272E-02,4.106906E-02,4.745693E-02,3.130747E-02,4.897951E-02,4.084518E-02,3.611107E-04,5.521652E-03,7.691958E-03,6.800626E-03,8.044532E-03,5.077649E-03,8.324498E-03,6.790007E-03,5.318272E-05,8.132035E-04,6.780026E-03,6.071619E-03,7.029622E-03,4.618591E-03,7.24558E-03,6.029535E-03,5.318272E-05,8.132035E-04,
45630.4870023148,26.8199,4.970752E-02,.0448759,5.076174E-02,3.347366E-02,4.741383E-02,4.150863E-02,4.532678E-04,5.964569E-03,4.399364E-02,4.015424E-02,4.468696E-02,3.051762E-02,4.207625E-02,3.724393E-02,4.035943E-04,5.695395E-03,7.370194E-03,6.632617E-03,7.516637E-03,4.937814E-03,7.014855E-03,6.127304E-03,5.943952E-05,8.387917E-04,6.528167E-03,5.936807E-03,6.621425E-03,4.502195E-03,6.22828E-03,5.498836E-03,5.943952E-05,8.387917E-04,
45630.4870138889,26.7182,.0487243,.0430803,4.532236E-02,2.820292E-02,4.474299E-02,3.899391E-02,5.041683E-04,6.135901E-03,4.321887E-02,3.870435E-02,4.039884E-02,2.606289E-02,3.994993E-02,3.519815E-02,4.503263E-04,5.898802E-03,7.225301E-03,6.368006E-03,6.715061E-03,4.161088E-03,6.621265E-03,5.756722E-03,6.632198E-05,8.687485E-04,6.413991E-03,5.723143E-03,5.989505E-03,3.845722E-03,5.914934E-03,5.197359E-03,6.632198E-05,8.687485E-04,
45630.487025463,26.6843,4.996848E-02,4.459711E-02,4.662824E-02,3.020531E-02,4.708288E-02,3.922133E-02,4.103178E-04,5.179561E-03,4.419873E-02,3.992986E-02,4.143758E-02,2.776895E-02,.0418141,3.538413E-02,3.653591E-04,4.96652E-03,7.40865E-03,6.591531E-03,6.907502E-03,4.456172E-03,6.966083E-03,5.790236E-03,5.38084E-05,7.314463E-04,6.55839E-03,5.90374E-03,6.142579E-03,4.097137E-03,6.189649E-03,5.224766E-03,5.38084E-05,7.314463E-04,
45630.487037037,26.9555,5.474478E-02,4.642605E-02,.0544481,3.408046E-02,5.015303E-02,4.763211E-02,4.373778E-04,6.395522E-03,4.791312E-02,4.139701E-02,4.753683E-02,3.102312E-02,.0442317,4.213013E-02,3.866009E-04,6.102209E-03,8.112512E-03,6.861055E-03,8.059878E-03,5.027234E-03,7.418517E-03,7.029694E-03,5.69368E-05,8.987053E-04,7.105762E-03,6.119948E-03,7.041397E-03,4.576688E-03,6.545918E-03,6.218892E-03,5.69368E-05,8.987053E-04,
45630.4870486111,26.8877,5.168632E-02,4.276111E-02,5.258051E-02,3.476524E-02,4.728507E-02,3.961471E-02,4.72267E-04,6.023213E-03,.0455432,3.844544E-02,4.609858E-02,3.159181E-02,4.197431E-02,3.570537E-02,4.205877E-04,5.742009E-03,7.661801E-03,6.320969E-03,7.784661E-03,5.128148E-03,6.99588E-03,5.848208E-03,6.194224E-05,8.456567E-04,6.756519E-03,5.684989E-03,6.829449E-03,4.660493E-03,6.213257E-03,5.272106E-03,6.194224E-05,8.456567E-04,
45630.4870601852,26.97245,5.578284E-02,5.310708E-02,5.486511E-02,3.706426E-02,5.073085E-02,4.377754E-02,4.508098E-04,6.076257E-03,4.871069E-02,.0466615,4.785644E-02,3.348744E-02,4.468318E-02,3.906991E-02,3.950976E-04,5.77591E-03,8.265486E-03,7.845607E-03,8.121332E-03,5.466943E-03,7.503668E-03,6.461663E-03,5.818816E-05,8.506496E-04,7.223296E-03,6.895752E-03,7.088497E-03,4.939844E-03,6.61245E-03,5.767923E-03,5.818816E-05,8.506496E-04,
45630.4870717593,26.80295,5.192021E-02,4.623173E-02,5.330505E-02,3.461287E-02,4.811408E-02,4.458136E-02,4.598717E-04,5.688732E-03,4.572551E-02,4.124166E-02,.0466579,3.146543E-02,4.262968E-02,3.971239E-02,4.078427E-04,5.424186E-03,7.696268E-03,6.832418E-03,7.891433E-03,5.105693E-03,7.118046E-03,6.580119E-03,6.006519E-05,7.988492E-04,6.783383E-03,6.097056E-03,6.911873E-03,4.64187E-03,6.309836E-03,5.862602E-03,6.006519E-05,7.988492E-04,
45630.4870833333,26.83685,5.288741E-02,.0465557,5.769905E-02,3.594991E-02,5.200332E-02,4.377754E-02,4.029657E-04,5.609265E-03,.0464775,4.150057E-02,5.001382E-02,3.257122E-02,4.567352E-02,3.906991E-02,3.568624E-04,5.339433E-03,7.838801E-03,6.880159E-03,8.538956E-03,5.302726E-03,7.691185E-03,6.461663E-03,5.255705E-05,7.863672E-04,6.894201E-03,6.135209E-03,7.406419E-03,4.804824E-03,6.758392E-03,5.767923E-03,5.255705E-05,7.863672E-04,
45630.4870949074,27.04025,5.751286E-02,5.310708E-02,5.059088E-02,3.121403E-02,5.093623E-02,4.692445E-02,.0004808,5.969533E-03,5.003237E-02,.0466615,4.455379E-02,2.862199E-02,4.484338E-02,4.157219E-02,4.205877E-04,5.716584E-03,8.52043E-03,7.845607E-03,7.491459E-03,4.604821E-03,7.533934E-03,6.925409E-03,6.194224E-05,8.419122E-04,7.418066E-03,6.895752E-03,.0066018,4.222845E-03,6.636058E-03,6.136671E-03,6.194224E-05,8.419122E-04,
