45630.5557060185,26.0063,8.436215E-02,.0825685,8.717711E-02,7.198854E-02,8.161281E-02,7.781184E-02,4.885794E-04,6.819412E-03,6.943742E-02,6.828558E-02,7.107865E-02,6.000432E-02,6.734314E-02,6.446051E-02,4.033261E-04,6.226253E-03,1.247708E-02,.0121872,.012883,1.061357E-02,.0120546,1.147714E-02,5.940002E-05,9.169739E-04,.0102777,1.008239E-02,1.051064E-02,8.847512E-03,9.951743E-03,9.509617E-03,5.940002E-05,9.169739E-04,
45630.5557175926,25.88765,9.257194E-02,9.322394E-02,8.989352E-02,6.987279E-02,8.887534E-02,8.066979E-02,4.769856E-04,6.622721E-03,7.499616E-02,7.554644E-02,.0729054,5.850656E-02,7.229716E-02,.066441,3.866941E-04,6.060452E-03,1.368692E-02,1.375744E-02,.0132833,1.030178E-02,1.312484E-02,.0118983,5.695053E-05,8.925555E-04,1.109686E-02,1.115239E-02,1.077984E-02,8.626794E-03,1.068179E-02,9.801472E-03,5.695053E-05,8.925555E-04,
45630.5557291667,26.09105,.1709329,.1515847,.1544525,.1074753,.1672855,.1977583,6.73881E-04,7.86385E-03,.1213339,.1111781,.1118581,8.342677E-02,.1189692,.1337116,4.864861E-04,6.928724E-03,2.523462E-02,.0223578,2.279706E-02,1.584308E-02,2.467979E-02,2.915309E-02,7.164745E-05,1.020431E-03,1.792545E-02,1.640326E-02,1.652012E-02,1.229917E-02,1.755964E-02,1.971482E-02,7.164745E-05,1.020431E-03,
45630.5557407407,26.1419,.1677032,.2038411,.2051889,.1946325,.1937693,.2130222,5.850242E-04,8.195712E-03,.1196236,.1384969,.1378087,.1308134,.1325276,.1409899,4.074841E-04,6.719292E-03,2.475867E-02,3.005857E-02,3.027385E-02,2.868703E-02,2.858258E-02,3.140246E-02,6.001239E-05,9.895863E-04,.0176734,.0204291,2.034433E-02,1.928232E-02,1.955767E-02,2.078739E-02,6.001239E-05,9.895863E-04,
45630.5557523148,25.8029,.1294301,.1344595,.1283263,9.454131E-02,.1190267,.1231625,5.441312E-04,6.793297E-03,.0981538,.1013647,.0970292,7.523688E-02,9.159176E-02,.0936562,4.116421E-04,6.060452E-03,1.911853E-02,1.983413E-02,1.894697E-02,1.393707E-02,1.756811E-02,1.816026E-02,6.062476E-05,8.925555E-04,.0145095,1.495711E-02,1.433486E-02,1.109226E-02,1.352515E-02,1.381205E-02,6.062476E-05,8.925555E-04,
45630.5557638889,25.4978,.1057099,9.685598E-02,9.651297E-02,.070636,9.395472E-02,9.456746E-02,5.678446E-04,6.971754E-03,8.357056E-02,7.796098E-02,7.728422E-02,.0590483,7.568675E-02,.0757823,4.532221E-04,.0063746,1.562301E-02,1.429268E-02,1.425878E-02,1.041425E-02,1.387337E-02,1.394634E-02,6.674847E-05,9.388219E-04,1.236043E-02,1.150821E-02,1.142513E-02,8.706628E-03,.0111813,1.117806E-02,6.674847E-05,9.388219E-04,
45630.555775463,25.75205,7.676981E-02,6.918819E-02,8.225203E-02,6.007394E-02,.0904286,7.835726E-02,5.130168E-04,6.447801E-03,6.414875E-02,.0587654,6.772066E-02,5.140015E-02,7.334011E-02,.0648401,4.324321E-04,5.964462E-03,1.135824E-02,1.021541E-02,1.215721E-02,8.857772E-03,1.335374E-02,1.155752E-02,6.368662E-05,8.784186E-04,9.498331E-03,8.679447E-03,1.001579E-02,7.579557E-03,1.083549E-02,9.565555E-03,6.368662E-05,8.784186E-04,
45630.555787037,25.81985,7.756752E-02,7.343099E-02,.0794936,.0523223,7.601216E-02,7.386175E-02,5.949694E-04,6.418949E-03,6.471138E-02,6.183531E-02,6.581332E-02,4.556844E-02,6.343208E-02,6.168783E-02,4.989601E-04,5.990641E-03,1.147579E-02,1.084065E-02,1.175072E-02,7.71545E-03,1.122926E-02,1.089503E-02,7.348456E-05,8.822741E-04,9.581243E-03,9.131845E-03,9.734718E-03,6.720165E-03,9.375388E-03,9.101019E-03,7.348456E-05,8.822741E-04,
45630.5557986111,26.2097,9.521427E-02,.0992409,8.765457E-02,6.241079E-02,8.945681E-02,.1020389,4.756856E-04,6.682227E-03,7.675155E-02,7.953043E-02,7.140101E-02,5.312099E-02,7.268827E-02,8.061799E-02,3.825361E-04,6.165168E-03,1.407631E-02,1.464413E-02,1.295336E-02,9.202142E-03,1.321053E-02,1.504737E-02,5.633816E-05,9.079776E-04,1.135555E-02,1.173949E-02,1.055815E-02,7.833148E-03,1.073943E-02,1.189067E-02,5.633816E-05,9.079776E-04,
45630.5558101852,26.02325,9.365305E-02,7.916141E-02,.1017776,7.032146E-02,9.513977E-02,.0814851,5.166624E-04,6.683173E-03,7.571632E-02,6.590553E-02,8.069593E-02,5.882523E-02,7.646897E-02,6.700213E-02,4.241161E-04,6.11281E-03,1.384624E-02,1.168511E-02,.0150346,.0103679,.014048,1.201845E-02,6.246188E-05,9.002666E-04,1.120299E-02,9.731655E-03,.0119279,8.673755E-03,1.129657E-02,9.884164E-03,6.246188E-05,9.002666E-04,
45630.5558217593,26.29445,.1114389,.1185148,.1043823,8.649193E-02,.1085001,.124799,5.605788E-04,7.097912E-03,8.719387E-02,9.177558E-02,.0823615,6.994691E-02,8.507331E-02,9.462994E-02,4.365901E-04,6.383327E-03,1.646726E-02,1.748444E-02,1.541844E-02,1.275087E-02,1.601685E-02,1.840142E-02,6.429899E-05,9.40107E-04,1.289438E-02,.013544,1.217335E-02,1.031271E-02,1.256456E-02,1.395554E-02,6.429899E-05,9.40107E-04,
45630.5558333333,26.1758,.1178249,.1253894,.1266454,.1039455,.1141403,.1228031,6.048779E-04,6.702441E-03,9.115475E-02,9.596653E-02,9.603523E-02,8.122793E-02,8.859327E-02,9.344164E-02,4.656961E-04,5.925193E-03,1.740833E-02,1.849752E-02,1.869926E-02,1.532292E-02,1.684803E-02,1.810729E-02,6.858558E-05,8.726353E-04,1.347808E-02,.0141616,1.418838E-02,1.197514E-02,1.308328E-02,1.378043E-02,6.858558E-05,8.726353E-04,
45630.5558449074,26.12495,.1129872,.1157831,.1197415,.0893742,.1220383,.1085408,5.653602E-04,7.167228E-03,8.816158E-02,.0900854,.0918982,7.185895E-02,9.341693E-02,.0847275,4.407481E-04,6.426959E-03,1.669542E-02,1.708187E-02,1.768187E-02,1.317561E-02,1.801191E-02,1.600552E-02,6.491136E-05,9.465329E-04,1.303699E-02,1.329493E-02,1.357872E-02,1.059447E-02,1.379412E-02,1.249627E-02,6.491136E-05,9.465329E-04,
45630.5558564815,25.6334,9.412732E-02,9.045254E-02,9.114064E-02,6.363147E-02,.1082931,8.608685E-02,4.713234E-04,6.430842E-03,7.603139E-02,7.368379E-02,7.373818E-02,5.401327E-02,8.494294E-02,7.013791E-02,3.825361E-04,5.925193E-03,1.391613E-02,1.334903E-02,1.346709E-02,9.382029E-03,1.598636E-02,1.269659E-02,5.633816E-05,8.726353E-04,1.124942E-02,.0108779,1.090257E-02,7.96464E-03,1.254535E-02,1.034627E-02,5.633816E-05,8.726353E-04,
45630.5558680556,25.7012,8.052348E-02,8.004618E-02,8.162796E-02,5.882834E-02,8.848835E-02,7.871356E-02,5.556117E-04,6.547083E-03,6.678183E-02,6.652641E-02,6.729084E-02,.050476,7.203642E-02,6.508766E-02,4.615381E-04,6.064815E-03,.0119114,.0118155,1.206525E-02,8.674214E-03,1.306781E-02,1.161002E-02,6.797322E-05,8.931981E-04,9.886356E-03,9.823151E-03,9.952453E-03,7.443369E-03,1.064337E-02,9.602037E-03,6.797322E-05,8.931981E-04,
45630.5558796296,26.09105,7.218944E-02,7.075348E-02,7.991912E-02,5.644146E-02,7.786614E-02,.0704307,4.770239E-04,7.713086E-03,6.088553E-02,5.990368E-02,6.610882E-02,4.869144E-02,6.473576E-02,5.924523E-02,4.033261E-04,7.164335E-03,1.068325E-02,1.044607E-02,1.181342E-02,8.32247E-03,1.150247E-02,1.038942E-02,5.940002E-05,1.05513E-03,9.017445E-03,8.84719E-03,9.778265E-03,7.180386E-03,9.567507E-03,8.741064E-03,5.940002E-05,1.05513E-03,
45630.5558912037,26.02325,7.731199E-02,7.620828E-02,7.852899E-02,5.513053E-02,7.161466E-02,7.255816E-02,5.467646E-04,7.37788E-03,6.453133E-02,6.381868E-02,6.514172E-02,4.770355E-02,6.030322E-02,.0607636,4.573801E-04,6.863276E-03,1.143814E-02,1.124992E-02,1.160857E-02,8.129284E-03,1.058122E-02,1.070293E-02,6.736084E-05,1.010792E-03,9.55471E-03,9.424125E-03,9.635747E-03,7.034806E-03,8.914303E-03,8.96482E-03,6.736084E-05,1.010792E-03,
45630.5559027778,25.7012,8.104085E-02,.0837634,8.193982E-02,6.020316E-02,8.104751E-02,6.536878E-02,5.679668E-04,6.604413E-03,6.714191E-02,6.911342E-02,6.750575E-02,5.149576E-02,6.695203E-02,5.558132E-02,4.698541E-04,6.108447E-03,1.198764E-02,1.236328E-02,.0121112,8.876815E-03,1.197129E-02,9.643463E-03,6.919796E-05,8.99624E-04,9.939419E-03,1.020439E-02,9.984124E-03,7.593645E-03,9.894108E-03,8.201132E-03,6.919796E-05,8.99624E-04,
45630.5559143518,26.22665,.0858731,.1955052,9.795441E-02,7.576855E-02,2.02486,5.227022E-02,1.12327E-03,1.459581E-02,7.047265E-02,.1343749,7.822445E-02,.0626493,.4919547,.0457449,8.440742E-04,1.327278E-02,1.269975E-02,2.883015E-02,.0144712,1.117061E-02,.2984218,7.71319E-03,1.243114E-04,1.954754E-03,1.043025E-02,1.982167E-02,1.156369E-02,9.237291E-03,7.252477E-02,6.751584E-03,1.243114E-04,1.954754E-03,
45630.5559259259,26.2436,9.061667E-02,.1982416,.1198957,.2410244,.139799,.5891026,1.782205E-04,1.428812E-03,7.368682E-02,.1357371,9.199153E-02,.1519243,.1038464,.2683554,1.33056E-04,1.134426E-03,1.339878E-02,.0292334,1.770458E-02,.0355236,2.062923E-02,8.682368E-02,1.959588E-05,1.67073E-04,1.090391E-02,2.002241E-02,1.359248E-02,2.239334E-02,1.533106E-02,3.955665E-02,1.959588E-05,1.67073E-04,
45630.5559375,26.26055,.1194988,.2484416,8.030386E-02,.1556205,.1308394,.2176415,1.893143E-04,2.470143E-03,9.217982E-02,.1592653,6.637561E-02,.1110647,9.865479E-02,.1431411,1.331977E-04,2.08687E-03,.017655,3.663114E-02,1.187012E-02,2.293802E-02,1.930889E-02,3.208318E-02,1.961674E-05,3.073447E-04,1.362914E-02,2.348965E-02,9.81758E-03,1.637204E-02,1.456599E-02,2.110441E-02,1.961674E-05,3.073447E-04,
45630.5559490741,25.58255,.1795416,.4061171,.1854457,.1108311,.2925767,.3064654,5.066757E-04,5.818405E-03,.1258232,.2197744,.1281092,.085493,.1763728,.1805918,3.121821E-04,5.110437E-03,2.650324E-02,5.986705E-02,2.736438E-02,1.633761E-02,4.314337E-02,4.517274E-02,4.597674E-05,7.526416E-04,.018587,3.240659E-02,1.891497E-02,1.260366E-02,2.601894E-02,2.662334E-02,4.597674E-05,7.526416E-04,
45630.5559606481,25.5656,.1108074,.1067067,.098853,9.404884E-02,.1112355,.1106895,5.550691E-04,6.726266E-03,8.679779E-02,8.436401E-02,7.880824E-02,7.491764E-02,8.678845E-02,8.606622E-02,4.370549E-04,6.003565E-03,.0163742,1.574433E-02,1.460362E-02,1.386449E-02,1.641995E-02,1.632217E-02,6.436744E-05,8.841775E-04,1.283601E-02,1.245179E-02,1.164972E-02,1.104522E-02,1.281731E-02,1.269355E-02,6.436744E-05,8.841775E-04,
45630.5559722222,26.0402,.1016215,.1009537,9.955757E-02,6.734085E-02,.1013697,.1040076,5.110907E-04,6.974595E-03,8.094285E-02,.0806499,7.926473E-02,5.669744E-02,8.052927E-02,8.187175E-02,4.079179E-04,6.400026E-03,1.502052E-02,1.489654E-02,1.470745E-02,9.928662E-03,1.496608E-02,1.533748E-02,6.007628E-05,9.425665E-04,.0119732,1.190446E-02,1.171699E-02,8.360193E-03,1.189492E-02,1.207543E-02,6.007628E-05,9.425665E-04,
45630.5559837963,26.02325,9.726881E-02,9.694391E-02,.1038208,7.641824E-02,9.221248E-02,9.609089E-02,4.968045E-04,6.453105E-03,7.810547E-02,7.801907E-02,8.200368E-02,.0631,.0745309,7.677846E-02,3.995931E-04,5.864149E-03,1.437908E-02,1.430564E-02,.0153357,1.126636E-02,1.361662E-02,1.417084E-02,5.885023E-05,8.63645E-04,1.155507E-02,1.151677E-02,1.212061E-02,9.303708E-03,1.101097E-02,1.132485E-02,5.885023E-05,8.63645E-04,
45630.5559953704,26.32835,.1794107,.205806,.1345043,.1192183,.1651288,.1270362,6.217704E-04,7.512912E-03,.1257556,.1394567,.1006392,.0905577,.1178235,9.595321E-02,4.287301E-04,6.548155E-03,2.648394E-02,3.034814E-02,1.985739E-02,.0175736,2.436197E-02,1.873111E-02,6.314139E-05,9.643822E-04,1.857704E-02,2.057055E-02,1.486685E-02,1.335002E-02,.0173908,1.415055E-02,6.314139E-05,9.643822E-04,
45630.5560069444,26.108,.1605444,.1708157,.1478907,9.326444E-02,.157858,.1150639,5.572658E-04,7.130759E-03,.1157797,.1216599,.1082384,7.440798E-02,.1139115,8.876268E-02,3.995931E-04,6.369529E-03,2.370371E-02,2.519178E-02,2.183008E-02,.0137489,.0232905,.0169668,5.885023E-05,9.38075E-04,1.710694E-02,1.794792E-02,1.598671E-02,1.097011E-02,1.681431E-02,1.309091E-02,5.885023E-05,9.38075E-04,
45630.5560185185,25.5317,.1055093,.1076761,8.988654E-02,6.751832E-02,9.437615E-02,9.540261E-02,5.213032E-04,6.434586E-03,8.344246E-02,8.498304E-02,7.290073E-02,5.682486E-02,7.596529E-02,7.632904E-02,4.120803E-04,5.90336E-03,1.559344E-02,1.588718E-02,1.328228E-02,9.954817E-03,1.393547E-02,1.406941E-02,6.06893E-05,8.694198E-04,1.234156E-02,1.254302E-02,1.077916E-02,8.37897E-03,1.122235E-02,1.125863E-02,6.06893E-05,8.694198E-04,
45630.5560300926,25.54865,7.935739E-02,7.420322E-02,8.499446E-02,6.099264E-02,8.543558E-02,7.486698E-02,4.826832E-04,6.704213E-03,6.596775E-02,6.238884E-02,6.959789E-02,5.207868E-02,6.996692E-02,6.239738E-02,4.037555E-04,6.195261E-03,1.173956E-02,1.095445E-02,1.256135E-02,8.993157E-03,1.261794E-02,1.104317E-02,5.946325E-05,9.124095E-04,9.766388E-03,9.213416E-03,1.029243E-02,7.679549E-03,.0103384,9.205583E-03,5.946325E-05,9.124095E-04,
45630.5560416667,25.7351,7.804091E-02,7.655199E-02,8.669495E-02,6.373049E-02,8.220232E-02,7.742464E-02,5.130661E-04,6.166668E-03,6.504447E-02,6.406273E-02,7.075254E-02,5.408546E-02,6.775013E-02,6.419054E-02,4.287301E-04,5.681167E-03,1.154555E-02,1.130057E-02,1.281195E-02,9.396621E-03,1.214147E-02,1.142008E-02,6.314139E-05,8.366962E-04,9.630329E-03,9.460089E-03,1.046259E-02,7.975277E-03,1.001172E-02,9.469833E-03,6.314139E-05,8.366962E-04,
45630.5560532407,26.2775,.1637987,.1141001,.1677715,.1164498,.2244299,.1368459,6.560339E-04,1.090447E-02,.1175362,8.903696E-02,.1190062,8.890132E-02,.1471634,.1016499,4.911665E-04,9.528154E-03,2.418327E-02,1.683387E-02,2.475982E-02,1.716562E-02,3.310088E-02,2.017671E-02,7.233674E-05,1.403263E-03,1.736579E-02,1.314042E-02,1.757351E-02,1.310593E-02,2.171448E-02,1.499005E-02,7.233674E-05,1.403263E-03,
45630.5560648148,26.2775,9.196463E-03,1.207406E-02,.2630742,.038141,.6372661,.218937,-5.555384E-05,6.962137E-03,8.994774E-03,1.169964E-02,.1638218,3.436814E-02,.2827787,.1437403,-5.411156E-05,6.609149E-03,1.400269E-03,1.798761E-03,3.880414E-02,5.625618E-03,9.393863E-02,.0322741,-7.969302E-06,9.733652E-04,1.370547E-03,1.743584E-03,2.417777E-02,5.069629E-03,4.169948E-02,2.119271E-02,-7.969302E-06,9.733652E-04,
45630.5560763889,26.36225,2.756545E-03,1.265972E-02,.0056391,3.781988E-02,4.041902E-02,1.583388E-03,-2.543218E-05,5.138093E-04,2.74547E-03,.0122483,5.562597E-03,3.410596E-02,3.645427E-02,1.577451E-03,-2.497457E-05,4.87953E-04,4.512478E-04,1.885068E-03,8.671241E-04,5.578295E-03,5.984061E-03,2.437081E-04,-3.678139E-06,7.186348E-05,4.496159E-04,1.824439E-03,8.558502E-04,5.030992E-03,5.399795E-03,2.428331E-04,-3.678139E-06,7.186348E-05,
45630.556087963,25.9724,7.948617E-02,.185419,.1326541,.3050869,.1480036,.2552859,1.63959E-04,4.982376E-03,6.605782E-02,.1292751,9.956511E-02,.1777726,.108483,.1598632,1.248728E-04,3.803419E-03,1.175853E-02,.0273438,1.958474E-02,4.496419E-02,2.183829E-02,3.763067E-02,1.83907E-05,5.601501E-04,9.779662E-03,1.907014E-02,1.470856E-02,2.620247E-02,1.601433E-02,2.356866E-02,1.83907E-05,5.601501E-04,
45630.556099537,25.92155,.109519,.236996,.1430056,.3895009,.2289832,.1603996,1.164403E-04,4.095523E-03,8.598711E-02,.1541286,.1054995,.2074078,.1492498,.1146786,8.324855E-05,2.988712E-03,1.618433E-02,3.494445E-02,2.111019E-02,5.740388E-02,3.377189E-02,2.364771E-02,1.226047E-05,4.401638E-04,1.271655E-02,2.273268E-02,1.558308E-02,3.056967E-02,2.202194E-02,1.691002E-02,1.226047E-05,4.401638E-04,
45630.5561111111,25.92155,9.126149E-02,.1373866,.1551016,.1335682,.1559432,.268601,1.27906E-04,.0053055,7.411961E-02,.1030763,.1122126,9.891331E-02,.1128683,.1654617,9.989827E-05,4.565846E-03,1.349381E-02,2.026549E-02,2.289272E-02,1.968828E-02,2.300833E-02,3.959285E-02,1.471256E-05,6.724368E-04,1.096769E-02,1.520934E-02,1.657236E-02,1.458135E-02,1.666058E-02,2.439369E-02,1.471256E-05,6.724368E-04,
45630.5561226852,25.54865,.1463293,.1798983,.138705,.1127622,.1023824,.3158801,4.276153E-04,6.290971E-03,.1079206,.1264293,.1030559,8.667158E-02,8.118127E-02,.1841871,3.080197E-04,5.515612E-03,.0216089,2.653023E-02,2.047642E-02,.0166222,1.511532E-02,4.656015E-02,4.536372E-05,8.123139E-04,1.594878E-02,1.865076E-02,1.522299E-02,1.277734E-02,.011991,2.715316E-02,4.536372E-05,8.123139E-04,
45630.5561342593,25.43,.1232442,.1480639,.1263491,9.646485E-02,.1003604,.1227444,5.588859E-04,6.727565E-03,9.445424E-02,.1091992,9.585949E-02,7.647846E-02,7.987727E-02,9.340657E-02,4.204052E-04,5.990495E-03,1.820695E-02,2.183896E-02,1.865559E-02,1.422053E-02,1.481734E-02,1.809864E-02,6.191535E-05,8.822525E-04,1.396431E-02,1.611163E-02,1.416248E-02,1.127523E-02,1.179884E-02,1.377526E-02,6.191535E-05,8.822525E-04,
45630.5561458333,25.68425,7.002629E-02,6.359997E-02,8.653632E-02,5.632866E-02,8.562695E-02,9.063052E-02,5.022312E-04,6.01235E-03,5.932466E-02,5.464565E-02,7.064513E-02,4.860665E-02,7.009732E-02,7.318319E-02,4.287301E-04,5.585319E-03,1.036448E-02,9.391895E-03,1.278857E-02,8.305848E-03,1.264614E-02,1.336617E-02,6.314139E-05,8.225802E-04,8.787426E-03,8.072338E-03,1.044676E-02,7.167892E-03,1.035761E-02,1.079504E-02,6.314139E-05,8.225802E-04,
45630.5561574074,26.22665,.1075963,4.421659E-02,.1857125,9.155621E-02,.5602112,.6082001,5.545198E-04,8.920268E-03,8.477108E-02,3.962317E-02,.1282434,7.329311E-02,.2630884,.2731699,4.661919E-04,7.981517E-03,1.590099E-02,6.535457E-03,.0274037,1.349717E-02,8.258341E-02,8.963798E-02,6.865861E-05,1.175481E-03,1.253735E-02,5.858545E-03,1.893475E-02,1.080582E-02,3.879781E-02,4.026615E-02,6.865861E-05,1.175481E-03,
45630.5561689815,26.46395,2.139863E-03,2.624302E-02,7.392833E-03,2.428878E-02,.0120567,1.589019E-02,-3.877619E-05,4.238067E-04,2.135265E-03,.0245317,7.256503E-03,2.267791E-02,1.167838E-02,.0152095,-3.746185E-05,4.09532E-04,3.603702E-04,3.886775E-03,1.125564E-03,3.58428E-03,1.804439E-03,2.352035E-03,-5.517209E-06,6.031399E-05,3.596927E-04,3.634586E-03,1.105473E-03,3.346894E-03,1.748688E-03,2.251725E-03,-5.517209E-06,6.031399E-05,
45630.5561805556,26.26055,1.548803E-02,1.10781E-03,9.498759E-02,.0952789,1.845355E-02,8.504978E-03,2.547631E-05,1.295079E-03,1.489474E-02,1.105961E-03,7.628413E-02,7.571398E-02,1.757347E-02,8.307169E-03,2.497457E-05,1.154532E-03,2.327428E-03,1.827164E-04,1.403399E-02,1.404576E-02,2.747112E-03,1.263711E-03,3.678139E-06,1.700341E-04,2.239997E-03,1.824439E-04,1.127775E-02,1.116257E-02,2.617419E-03,1.23456E-03,3.678139E-06,1.700341E-04,
45630.5561921296,26.0741,4.730869E-02,.1097129,9.342591E-02,.211049,9.675515E-02,.1393385,1.392462E-04,3.097082E-03,4.209765E-02,8.627737E-02,7.525472E-02,.13855,7.753009E-02,.103071,1.16548E-04,2.509473E-03,7.016689E-03,1.618734E-02,1.380386E-02,3.110626E-02,1.428605E-02,2.054404E-02,1.716465E-05,3.695836E-04,6.248763E-03,1.273376E-02,1.112605E-02,2.042242E-02,1.145295E-02,1.519946E-02,1.716465E-05,3.695836E-04,
45630.5562037037,26.22665,5.982032E-02,.1084051,6.933379E-02,.1610848,.1083247,.1369037,1.863468E-04,2.672675E-03,.0517808,.0854473,5.861527E-02,.1139579,8.496285E-02,.101683,1.540098E-04,2.248069E-03,8.860471E-03,1.599462E-02,1.025351E-02,2.374328E-02,1.599101E-02,2.018523E-02,2.268186E-05,3.310853E-04,7.675724E-03,1.261143E-02,8.673976E-03,.0167984,1.254828E-02,1.499492E-02,2.268186E-05,3.310853E-04,
45630.5562152778,26.1758,.2438756,.4475523,.2308466,.2558712,.167092,.3464232,3.09292E-04,6.22707E-03,.1565615,.2332381,.1497522,.1582236,.1188667,.1954388,1.789844E-04,4.896957E-03,3.598384E-02,6.597316E-02,3.405491E-02,.0377115,2.465127E-02,5.106114E-02,2.636E-05,7.212013E-04,2.311677E-02,3.439067E-02,2.210439E-02,2.332163E-02,1.754453E-02,2.881128E-02,2.636E-05,7.212013E-04,
45630.5562268518,26.1419,.2630849,.3321173,.2305497,.2699352,.3262303,.2926477,6.12752E-04,7.109258E-03,.1649161,.1934661,.1496179,.16401,.1894128,.1751989,3.704561E-04,5.541752E-03,3.881463E-02,4.896205E-02,3.401115E-02,3.978405E-02,4.810273E-02,4.313649E-02,5.455907E-05,8.161638E-04,2.434794E-02,2.852966E-02,2.208461E-02,2.417434E-02,2.794058E-02,2.582861E-02,5.455907E-05,8.161638E-04,
45630.5562384259,26.46395,.1331648,.2611742,.191736,.3789603,.292903,.5220267,5.911689E-04,7.595632E-03,.1003542,.1648365,.1312509,.2039359,.1765032,.2505497,4.079179E-04,5.572249E-03,1.966891E-02,3.850748E-02,2.829136E-02,5.585056E-02,4.319145E-02,7.693902E-02,6.007628E-05,8.206553E-04,1.483376E-02,2.431065E-02,1.937795E-02,3.005804E-02,2.603816E-02,3.693271E-02,6.007628E-05,8.206553E-04,
45630.55625,26.5487,-1.113164E-03,6.418459E-04,1.93833E-03,5.852377E-03,-1.87961E-04,1.432385E-03,-7.465404E-05,-1.318222E-05,-1.119165E-03,6.416967E-04,.0019328,5.752742E-03,-1.87961E-04,1.427648E-03,-7.49237E-05,-1.307017E-05,-1.190131E-04,1.140494E-04,3.217588E-04,8.673932E-04,0,2.214555E-04,-1.103442E-05,-1.924915E-06,-1.198976E-04,1.140274E-04,3.209438E-04,8.527105E-04,0,2.207574E-04,-1.103442E-05,-1.924915E-06,
45630.5562615741,26.76905,-1.934979E-04,5.405106E-04,1.772999E-03,6.226826E-03,-5.778364E-05,5.413396E-04,-2.491406E-05,-4.396486E-05,-1.929631E-04,5.405714E-04,1.768847E-03,6.114095E-03,-5.746884E-05,5.409993E-04,-2.497457E-05,-4.356723E-05,1.651376E-05,9.91161E-05,2.973948E-04,9.22574E-04,1.918362E-05,9.014628E-05,-3.678139E-06,-6.416382E-06,1.659257E-05,9.912506E-05,2.967829E-04,9.059614E-04,1.923002E-05,9.009612E-05,-3.678139E-06,-6.416382E-06,
45630.5562731481,26.4131,7.522118E-03,4.891774E-03,9.449935E-03,4.956128E-04,1.485645E-03,7.239925E-03,2.111405E-05,5.797598E-04,7.391106E-03,4.832214E-03,9.222625E-03,4.950368E-04,1.482269E-03,.0070967,2.081214E-05,5.794442E-04,1.153528E-03,7.403415E-04,1.428709E-03,7.799182E-05,2.466315E-04,1.077286E-03,3.065116E-06,8.533788E-05,1.134221E-03,7.315645E-04,1.395211E-03,7.790694E-05,2.46134E-04,1.056179E-03,3.065116E-06,8.533788E-05,
45630.5562847222,26.3453,2.463127E-02,-1.181629E-03,5.189142E-02,-1.680939E-03,8.755888E-02,.1153319,1.327576E-04,1.955089E-03,2.313668E-02,-1.186813E-03,4.556503E-02,-1.690113E-03,7.140871E-02,8.892662E-02,1.290353E-04,1.960526E-03,3.674823E-03,-1.546676E-04,7.683114E-03,-2.427564E-04,1.293084E-02,1.700629E-02,1.900372E-05,2.887372E-04,3.454573E-03,-1.554316E-04,6.750823E-03,-2.441084E-04,1.055087E-02,1.311507E-02,1.900372E-05,2.887372E-04,
45630.5562962963,26.1419,.3552616,.1078938,.4012011,.3828689,.3557884,.9119464,5.231468E-04,7.765302E-03,.2009464,.0851218,.2151913,.2052303,.2002359,.3383341,3.496439E-04,5.685524E-03,5.239828E-02,1.591927E-02,5.915925E-02,5.642657E-02,5.245857E-02,.1343997,5.149395E-05,8.373379E-04,2.965756E-02,1.256347E-02,3.174786E-02,3.024879E-02,2.953553E-02,4.986909E-02,5.149395E-05,8.373379E-04,
45630.5563078704,26.22665,.139868,.1725674,.1981812,.2503605,.2906234,.1811259,2.458533E-04,4.261935E-03,.104243,.1225884,.1344195,.1559091,.1755904,.1254644,1.789844E-04,3.36339E-03,2.065672E-02,2.544992E-02,2.924115E-02,3.689941E-02,4.285551E-02,2.670205E-02,2.636E-05,4.953447E-04,1.540684E-02,1.808475E-02,1.984489E-02,2.298055E-02,2.590364E-02,1.849947E-02,2.636E-05,4.953447E-04,
45630.5563194444,26.22665,.1491975,.1537302,.1817294,.1196461,.1554661,.2281151,4.713596E-04,5.735626E-03,.1095315,.1123746,.1262295,9.081239E-02,.1126075,.1479348,3.454815E-04,4.997162E-03,2.203157E-02,2.267396E-02,2.681673E-02,1.763665E-02,2.293802E-02,3.362663E-02,5.088093E-05,7.35959E-04,1.618617E-02,1.657959E-02,1.863797E-02,1.338755E-02,1.662214E-02,2.181083E-02,5.088093E-05,7.35959E-04,
45630.5563310185,26.49785,1.320942E-03,3.455844E-03,1.636953E-02,8.282206E-04,.1231573,.2762451,-2.506906E-05,4.356931E-03,1.321657E-03,3.427282E-03,1.567836E-02,8.264158E-04,9.409081E-02,.1686076,-2.497457E-05,4.352367E-03,2.396897E-04,5.287352E-04,2.448418E-03,1.270067E-04,1.817682E-02,4.071932E-02,-3.678139E-06,6.409966E-04,2.397951E-04,5.245262E-04,2.346564E-03,1.267407E-04,1.389342E-02,2.485728E-02,-3.678139E-06,6.409966E-04,
