45630.583587963,25.2944,9.915514E-05,6.046286E-03,1.282367E-03,.0132929,1.789933E-04,7.744043E-05,-3.344987E-05,2.980096E-04,1.00746E-04,5.953895E-03,1.281386E-03,1.279002E-02,1.796296E-04,7.755915E-05,-3.326401E-05,2.923328E-04,5.964067E-05,9.104766E-04,2.250926E-04,1.963868E-03,5.407633E-05,2.178362E-05,-4.89897E-06,4.305343E-05,5.987511E-05,8.968614E-04,2.24948E-04,1.889761E-03,5.41701E-05,2.180111E-05,-4.89897E-06,4.305343E-05,
45630.583599537,25.3961,5.326804E-04,.0080298,-1.3471E-04,3.312394E-03,5.21599E-04,9.754243E-05,-2.517019E-05,-9.644966E-05,5.349335E-04,7.864844E-03,-1.343261E-04,3.280568E-03,5.221286E-04,9.76674E-05,-2.494801E-05,-9.598988E-05,1.235273E-04,1.202778E-03,1.626457E-05,4.930877E-04,1.045645E-04,2.474596E-05,-3.674228E-06,-1.413695E-05,1.238593E-04,1.178469E-03,1.632115E-05,4.883977E-04,1.046426E-04,2.476437E-05,-3.674228E-06,-1.413695E-05,
45630.5836111111,25.34525,-3.313166E-04,6.268923E-04,-2.882476E-04,1.00792E-03,-1.203895E-04,4.252519E-04,-5.39189E-05,-3.495151E-05,-3.314498E-04,6.267777E-04,-2.884172E-04,1.005174E-03,-1.202139E-04,4.251445E-04,-5.405402E-05,-3.490541E-05,-3.795947E-06,1.118458E-04,-6.361548E-06,1.534881E-04,9.957684E-06,7.303897E-05,-7.960827E-06,-5.140708E-06,-3.815571E-06,1.118289E-04,-6.386535E-06,1.530834E-04,9.983568E-06,7.302315E-05,-7.960827E-06,-5.140708E-06,
45630.5836226852,25.37915,3.411268E-03,3.026884E-03,2.396672E-03,1.996719E-04,8.913149E-04,1.825054E-03,4.183602E-05,3.211604E-03,3.391011E-03,3.005441E-03,2.386507E-03,1.996274E-04,8.909737E-04,1.816922E-03,4.158001E-05,3.211298E-03,5.477313E-04,4.655214E-04,3.893025E-04,3.438039E-05,1.590478E-04,2.793212E-04,6.123713E-06,4.729452E-04,5.447461E-04,4.623614E-04,3.878046E-04,3.437382E-05,1.589976E-04,2.78123E-04,6.123713E-06,4.729452E-04,
45630.5836342593,25.37915,3.634235E-03,3.250423E-02,1.233177E-03,1.260892E-02,2.607346E-04,2.050539E-02,0,5.865573E-04,3.610311E-03,2.992892E-02,1.232437E-03,1.215534E-02,2.614068E-04,1.938791E-02,0,5.759393E-04,5.805889E-04,4.809461E-03,2.178436E-04,1.863073E-03,6.612218E-05,3.032155E-03,0,8.482169E-05,5.770634E-04,4.429949E-03,2.177346E-04,1.796232E-03,6.622123E-05,2.867478E-03,0,8.482169E-05,
45630.5836458333,25.17575,-2.99613E-04,3.326324E-03,-2.810536E-04,-3.200355E-04,-1.87961E-04,3.342474E-03,8.326698E-06,-7.412246E-05,-2.995828E-04,3.300016E-03,-2.811941E-04,-3.204339E-04,-1.87961E-04,3.312953E-03,8.316002E-06,-7.417399E-05,8.760674E-07,5.096484E-04,-5.301401E-06,-4.220647E-05,0,5.029364E-04,1.224743E-06,-1.092401E-05,8.805163E-07,5.057715E-04,-5.322113E-06,-4.226519E-05,0,4.98586E-04,1.224743E-06,-1.092401E-05,
45630.5836574074,25.17575,-3.372604E-04,-1.227202E-04,-2.882476E-04,-1.203535E-04,-1.87961E-04,-5.459953E-05,1.242967E-05,-9.159088E-05,-3.374248E-04,-1.22702E-04,-2.884172E-04,-1.204213E-04,-1.87961E-04,-5.458073E-05,1.2474E-05,-9.16267E-05,-4.671855E-06,1.37887E-06,-6.361548E-06,-1.278026E-05,0,2.325504E-06,1.837114E-06,-1.349436E-05,-4.696087E-06,1.381558E-06,-6.386535E-06,-1.279026E-05,0,2.328274E-06,1.837114E-06,-1.349436E-05,
45630.5836689815,25.24355,-3.412228E-04,-1.476706E-04,-2.834516E-04,-1.122249E-04,-1.954673E-04,-6.177268E-05,-3.728749E-05,-8.723049E-05,-3.414082E-04,-1.477021E-04,-2.836018E-04,-1.122845E-04,-1.954884E-04,-6.176225E-05,-3.742201E-05,-8.726353E-05,-5.255777E-06,-2.297956E-06,-5.654789E-06,-1.15824E-05,-1.10617E-06,1.26843E-06,-5.511342E-06,-1.285177E-05,-5.283098E-06,-2.302597E-06,-5.67692E-06,-1.159117E-05,-1.109285E-06,1.269968E-06,-5.511342E-06,-1.285177E-05,
45630.5836805556,25.2605,-3.43204E-04,-1.429927E-04,-2.978391E-04,-7.157627E-05,-1.979693E-04,-6.894553E-05,4.14307E-06,-9.595947E-05,-3.433999E-04,-1.430146E-04,-2.980478E-04,-7.160033E-05,-1.979976E-04,-6.894377E-05,4.158001E-06,-9.598988E-05,-5.547733E-06,-1.60859E-06,-7.775008E-06,-5.592194E-06,-1.474882E-06,2.114006E-07,6.123713E-07,-1.413695E-05,-5.576603E-06,-1.611818E-06,-7.805766E-06,-5.595739E-06,-1.479047E-06,2.116613E-07,6.123713E-07,-1.413695E-05,
45630.5836921296,25.31135,-3.313166E-04,1.597747E-04,-2.906455E-04,-1.013863E-04,-1.979693E-04,-2.59039E-05,1.65796E-05,-9.159352E-05,-3.314498E-04,1.601122E-04,-2.908248E-04,-1.014354E-04,-1.979976E-04,-2.585467E-05,1.6632E-05,-9.16267E-05,-3.795947E-06,4.300882E-05,-6.714921E-06,-9.985156E-06,-1.474882E-06,6.554246E-06,2.449485E-06,-1.349436E-05,-3.815571E-06,4.305856E-05,-6.741343E-06,-9.992391E-06,-1.479047E-06,6.5615E-06,2.449485E-06,-1.349436E-05,
45630.5837037037,25.2266,-3.188409E-05,4.981371E-03,-2.738593E-04,1.223574E-03,-1.954673E-04,-4.455661E-05,0,-1.748145E-05,-3.070524E-05,4.919515E-03,-2.739711E-04,1.219444E-03,-1.954884E-04,-4.452661E-05,0,-1.74527E-05,4.033003E-05,7.53545E-04,-4.24121E-06,1.852681E-04,-1.10617E-06,3.805483E-06,0,-2.570354E-06,4.050375E-05,7.444295E-04,-4.25769E-06,1.846594E-04,-1.109285E-06,3.809903E-06,0,-2.570354E-06,
45630.5837152778,25.3622,-2.936679E-04,2.427982E-03,-2.762574E-04,1.643844E-04,-5.654789E-05,3.562081E-04,-2.079114E-05,-4.363359E-05,-2.936078E-04,2.414813E-03,-2.763788E-04,1.643678E-04,-5.623057E-05,3.56202E-04,-2.079001E-05,-4.363176E-05,1.752165E-06,3.77264E-04,-4.594612E-06,2.918022E-05,1.936573E-05,6.286432E-05,-3.061856E-06,-6.425886E-06,1.761033E-06,3.753233E-04,-4.612498E-06,2.917778E-05,1.941249E-05,6.286341E-05,-3.061856E-06,-6.425886E-06,
45630.5837268519,25.4639,2.044548E-04,2.700254E-03,-2.517407E-07,5.585467E-05,1.073947E-03,3.19536E-03,-2.08138E-05,-7.416487E-05,2.063054E-04,2.683564E-03,5.035844E-07,5.58767E-05,1.072887E-03,3.168483E-03,-2.079001E-05,-7.417399E-05,7.515818E-05,4.173874E-04,3.607906E-05,1.318671E-05,1.859615E-04,4.812569E-04,-3.061856E-06,-1.092401E-05,7.54309E-05,4.149279E-04,3.619037E-05,1.318996E-05,1.858053E-04,4.772962E-04,-3.061856E-06,-1.092401E-05,
45630.5837384259,25.4978,-2.461001E-04,1.024911E-03,-2.11496E-04,3.686933E-05,3.483293E-04,2.604256E-03,-8.300838E-06,1.308754E-04,-2.458073E-04,1.023452E-03,-2.113716E-04,3.689076E-05,3.489972E-04,2.586774E-03,-8.316002E-06,1.308953E-04,8.762018E-06,1.704999E-04,4.948979E-06,1.038893E-05,7.903059E-05,3.941486E-04,-1.224743E-06,1.927766E-05,8.805163E-06,1.702849E-04,4.967305E-06,1.039209E-05,7.912902E-05,3.915724E-04,-1.224743E-06,1.927766E-05,
45630.58375,25.44695,-3.412228E-04,-1.461113E-04,-2.906455E-04,-8.783695E-05,-1.954673E-04,3.293727E-05,-4.55737E-05,-6.106361E-05,-3.414082E-04,-1.461396E-04,-2.908248E-04,-8.787399E-05,-1.954884E-04,3.303376E-05,-4.573801E-05,-6.108447E-05,-5.255777E-06,-2.068169E-06,-6.714921E-06,-7.988454E-06,-1.10617E-06,1.522539E-05,-6.736084E-06,-8.99624E-06,-5.283098E-06,-2.072337E-06,-6.741343E-06,-7.993913E-06,-1.109285E-06,1.523961E-05,-6.736084E-06,-8.99624E-06,
45630.5837615741,25.4978,-3.332979E-04,-1.351958E-04,-2.930434E-04,-1.393185E-04,-1.967183E-04,-7.181459E-05,-2.485904E-05,-1.13395E-04,-3.334415E-04,-1.35202E-04,-2.932325E-04,-1.394073E-04,-1.96743E-04,-7.181637E-05,-2.494801E-05,-1.134426E-04,-4.087919E-06,-4.596072E-07,-7.068288E-06,-1.557504E-05,-1.290526E-06,-2.113988E-07,-3.674228E-06,-1.67073E-05,-4.109076E-06,-4.605193E-07,-7.096151E-06,-1.558813E-05,-1.294166E-06,-2.116613E-07,-3.674228E-06,-1.67073E-05,
45630.5837731481,25.34525,-3.332979E-04,-4.628783E-05,-3.002369E-04,-7.42865E-05,-1.967183E-04,1.506806E-04,-4.972429E-05,-6.106486E-05,-3.334415E-04,-4.613902E-05,-3.004555E-04,-7.431261E-05,-1.96743E-04,1.508106E-04,-4.989601E-05,-6.108447E-05,-4.087919E-06,1.264235E-05,-8.128361E-06,-5.991587E-06,-1.290526E-06,3.257668E-05,-7.348456E-06,-8.99624E-06,-4.109076E-06,1.266428E-05,-8.160573E-06,-5.995435E-06,-1.294166E-06,3.259584E-05,-7.348456E-06,-8.99624E-06,
45630.5837847222,25.44695,-3.293353E-04,-1.040012E-05,-2.930434E-04,-2.549563E-05,-1.917141E-04,-6.177268E-05,8.287845E-06,-1.046904E-04,-3.294581E-04,-1.020131E-05,-2.932325E-04,-2.549162E-05,-1.917247E-04,-6.176225E-05,8.316002E-06,-1.047162E-04,-3.503971E-06,1.793096E-05,-7.068288E-06,1.198495E-06,-5.530907E-07,1.26843E-06,1.224743E-06,-1.542213E-05,-3.522065E-06,1.796025E-05,-7.096151E-06,1.199087E-06,-5.546427E-07,1.269968E-06,1.224743E-06,-1.542213E-05,
45630.5837962963,25.2605,-2.163636E-04,-4.784801E-05,-2.954413E-04,-4.176086E-05,-1.942162E-04,5.994236E-04,-8.288753E-06,-1.003258E-04,-2.15932E-04,-4.770152E-05,-2.956402E-04,-4.176528E-05,-1.942338E-04,5.989372E-04,-8.316002E-06,-1.003531E-04,1.314415E-05,1.241244E-05,-7.42165E-06,-1.198436E-06,-9.218112E-07,9.870584E-05,-1.224743E-06,-1.477954E-05,1.320774E-05,1.243402E-05,-7.450958E-06,-1.199087E-06,-9.244044E-07,9.863416E-05,-1.224743E-06,-1.477954E-05,
45630.5838078704,25.31135,-3.154655E-04,-1.196012E-04,-2.906455E-04,-9.325681E-05,-1.942162E-04,-8.615914E-05,-5.800719E-05,-6.10631E-05,-3.155163E-04,-1.195769E-04,-2.908248E-04,-9.329855E-05,-1.942338E-04,-8.61794E-05,-5.821202E-05,-6.108447E-05,-1.460046E-06,1.838509E-06,-6.714921E-06,-8.787154E-06,-9.218112E-07,-2.325289E-06,-8.573198E-06,-8.99624E-06,-1.467527E-06,1.842077E-06,-6.741343E-06,-8.793304E-06,-9.244044E-07,-2.328274E-06,-8.573198E-06,-8.99624E-06,
45630.5838194444,25.27745,-3.055579E-04,-1.44552E-04,-2.858496E-04,-1.17644E-04,-1.917141E-04,-7.32491E-05,-2.485971E-05,-9.159126E-05,-3.055579E-04,-1.445771E-04,-2.860095E-04,-1.17709E-04,-1.917247E-04,-7.325268E-05,-2.494801E-05,-9.16267E-05,0,-1.838381E-06,-6.008171E-06,-1.238098E-05,-5.530907E-07,-4.227958E-07,-3.674228E-06,-1.349436E-05,0,-1.842077E-06,-6.031728E-06,-1.239056E-05,-5.546427E-07,-4.233226E-07,-3.674228E-06,-1.349436E-05,
45630.5838310185,25.20965,-3.194284E-04,-1.429927E-04,-3.050324E-04,-1.013863E-04,-1.929652E-04,-8.042147E-05,0,-1.003167E-04,-3.194997E-04,-1.430146E-04,-3.052709E-04,-1.014354E-04,-1.929793E-04,-8.043419E-05,0,-1.003531E-04,-2.044041E-06,-1.60859E-06,-8.835051E-06,-9.985156E-06,-7.374517E-07,-1.479754E-06,0,-1.477954E-05,-2.054538E-06,-1.611818E-06,-8.870188E-06,-9.992391E-06,-7.395236E-07,-1.481629E-06,0,-1.477954E-05,
45630.5838425926,25.20965,1.996242E-03,6.78177E-03,-1.706479E-05,1.740647E-03,-1.416649E-04,3.087567E-04,-1.259013E-05,2.624261E-05,1.992847E-03,6.664837E-03,-1.635013E-05,1.732064E-03,-1.415417E-04,3.08804E-04,-1.2474E-05,2.617906E-05,3.392054E-04,1.018861E-03,3.36014E-05,2.614668E-04,6.822439E-06,5.587162E-05,-1.837114E-06,3.855531E-06,3.387053E-04,1.00163E-03,3.370672E-05,2.602019E-04,6.840593E-06,5.587858E-05,-1.837114E-06,3.855531E-06,
45630.5838541667,25.0571,1.190181E-04,2.573407E-03,-5.068594E-05,4.414592E-04,2.020382E-03,1.290657E-03,-5.40998E-05,-1.309558E-05,1.206629E-04,2.558408E-03,-5.005755E-05,4.410201E-04,2.012564E-03,1.286926E-03,-5.405402E-05,-1.308953E-05,6.256779E-05,3.986947E-04,2.864681E-05,7.001145E-05,3.254332E-04,2.005697E-04,-7.960827E-06,-1.927766E-06,6.281016E-05,3.964842E-04,2.873941E-05,6.994673E-05,3.242811E-04,2.000199E-04,-7.960827E-06,-1.927766E-06,
45630.5838657407,25.3961,-3.313166E-04,-1.180416E-04,-2.45079E-04,-7.42865E-05,-1.87961E-04,5.734079E-05,0,-7.415019E-05,-3.314498E-04,-1.180144E-04,-2.45079E-04,-7.431261E-05,-1.87961E-04,5.745091E-05,0,-7.417399E-05,-3.795947E-06,2.068332E-06,0,-5.991587E-06,0,1.882163E-05,0,-1.092401E-05,-3.815571E-06,2.072337E-06,0,-5.995435E-06,0,1.883786E-05,0,-1.092401E-05,
45630.5838773148,25.3961,-2.718676E-04,1.555359E-03,-2.666647E-04,9.370058E-04,-1.967183E-04,6.354316E-04,-2.907332E-05,-8.300094E-05,-2.716992E-04,1.550745E-03,-2.667481E-04,9.346545E-04,-1.96743E-04,6.348448E-04,-2.910601E-05,-8.290035E-05,4.964777E-06,2.486696E-04,-3.180975E-06,1.430378E-04,-1.290526E-06,1.040122E-04,-4.286599E-06,-1.220918E-05,4.989593E-06,2.479897E-04,-3.193268E-06,1.426913E-04,-1.294166E-06,1.039257E-04,-4.286599E-06,-1.220918E-05,
45630.5838888889,25.2605,-3.214099E-04,-1.383146E-04,-1.971012E-04,3.27112E-03,-1.942162E-04,1.546787E-03,-1.657291E-05,-7.89085E-05,-3.214914E-04,-1.38327E-04,-1.969256E-04,3.24009E-03,-1.942338E-04,1.541152E-03,-1.6632E-05,-7.853717E-05,-2.336034E-06,-9.192064E-07,7.070267E-06,4.870054E-04,-9.218112E-07,2.383143E-04,-2.449485E-06,-1.156659E-05,-2.348043E-06,-9.210386E-07,7.096151E-06,4.824326E-04,-9.244044E-07,2.37484E-04,-2.449485E-06,-1.156659E-05,
45630.583900463,25.43,-3.214099E-04,-1.32077E-04,-2.858496E-04,-1.095153E-04,-1.241442E-04,3.724352E-05,-1.657305E-05,-6.542313E-05,-3.214914E-04,-1.32077E-04,-2.860095E-04,-1.095722E-04,-1.239776E-04,3.734267E-05,-1.6632E-05,-6.544765E-05,-2.336034E-06,0,-6.008171E-06,-1.11831E-05,9.404377E-06,1.585999E-05,-2.449485E-06,-9.638828E-06,-2.348043E-06,0,-6.031728E-06,-1.119148E-05,9.428925E-06,1.58746E-05,-2.449485E-06,-9.638828E-06,
45630.583912037,25.2266,-6.081104E-06,5.696538E-03,-1.899034E-04,3.082965E-04,-1.854588E-04,1.59603E-03,1.671448E-05,0,-4.813327E-06,5.614831E-03,-1.897026E-04,3.081185E-04,-1.854518E-04,1.589986E-03,1.6632E-05,0,4.41325E-05,8.589359E-04,8.130978E-06,5.038788E-05,3.687338E-07,2.455711E-04,2.449485E-06,0,4.431932E-05,8.46895E-04,8.160573E-06,5.036165E-05,3.697618E-07,2.446805E-04,2.449485E-06,0,
45630.5839236111,25.2266,4.55363E-05,3.106252E-03,-2.16294E-04,1.880451E-03,-1.792032E-04,.0294665,2.914902E-05,-1.006178E-04,4.69705E-05,3.083566E-03,-2.16187E-04,1.87039E-03,-1.791789E-04,2.722734E-02,2.910601E-05,-1.003531E-04,5.173911E-05,4.772175E-04,4.241923E-06,2.820689E-04,1.290592E-06,4.352713E-03,4.286599E-06,-1.477954E-05,5.195046E-05,4.738744E-04,4.25769E-06,2.805863E-04,1.294166E-06,4.022738E-03,4.286599E-06,-1.477954E-05,
45630.5839351852,25.27745,8.575318E-04,2.511836E-03,3.346639E-03,4.988722E-03,5.379304E-04,4.913131E-03,6.248336E-05,7.251732E-04,8.595783E-04,2.497626E-03,3.323092E-03,4.916277E-03,5.38438E-04,4.847831E-03,6.237002E-05,7.199241E-04,1.713991E-04,3.896212E-04,5.292947E-04,7.401204E-04,1.069712E-04,7.343969E-04,9.18557E-06,1.060271E-04,1.717007E-04,3.87527E-04,5.258248E-04,7.294446E-04,1.07046E-04,7.247739E-04,9.18557E-06,1.060271E-04,
45630.5839467593,25.44695,-3.154655E-04,5.736319E-05,-3.002369E-04,-4.471673E-04,-1.87961E-04,-1.706294E-03,-5.802158E-05,-7.84674E-05,-3.155163E-04,5.763668E-05,-3.004555E-04,-4.47903E-04,-1.87961E-04,-1.716246E-03,-5.821202E-05,-7.853717E-05,-1.460046E-06,2.791692E-05,-8.128361E-06,-6.094129E-05,0,-2.410771E-04,-8.573198E-06,-1.156659E-05,-1.467527E-06,2.795722E-05,-8.160573E-06,-6.104972E-05,0,-2.425436E-04,-8.573198E-06,-1.156659E-05,
45630.5839583333,25.34525,-3.27354E-04,-1.024454E-04,-2.978391E-04,-1.095153E-04,-1.867099E-04,-1.36302E-04,-2.90038E-05,-1.090386E-04,-3.274664E-04,-1.023893E-04,-2.980478E-04,-1.095722E-04,-1.867064E-04,-1.363963E-04,-2.910601E-05,-1.090794E-04,-3.211991E-06,4.36667E-06,-7.775008E-06,-1.11831E-05,1.843662E-07,-9.714601E-06,-4.286599E-06,-1.606471E-05,-3.22856E-06,4.374934E-06,-7.805766E-06,-1.119148E-05,1.848809E-07,-9.728507E-06,-4.286599E-06,-1.606471E-05,
45630.5839699074,25.27745,5.286982E-04,7.16115E-03,-2.306871E-04,1.119807E-03,2.246054E-03,3.38113E-03,-1.257033E-05,2.490716E-04,5.309501E-04,7.030464E-03,-2.30633E-04,1.116377E-03,2.235878E-03,3.350894E-03,-1.2474E-05,2.48701E-04,1.229404E-04,1.074769E-03,2.120872E-06,1.699764E-04,3.586895E-04,5.08633E-04,-1.837114E-06,3.662755E-05,1.232723E-04,1.05551E-03,2.128845E-06,1.694709E-04,3.571899E-04,5.041772E-04,-1.837114E-06,3.662755E-05,
45630.5839814815,25.2605,-3.075407E-04,-1.305175E-04,-2.930228E-04,1.152053E-03,1.030838E-03,-3.590681E-05,-2.488659E-05,-9.59954E-05,-3.075508E-04,-1.305144E-04,-2.932117E-04,1.148413E-03,1.029965E-03,-3.586764E-05,-2.497457E-05,-9.584791E-05,-2.92197E-07,2.298159E-07,-7.065243E-06,1.747284E-04,1.796088E-04,5.080163E-06,-3.678139E-06,-1.411604E-05,-2.936876E-07,2.30269E-07,-7.093093E-06,1.741919E-04,1.794801E-04,5.085935E-06,-3.678139E-06,-1.411604E-05,
45630.5839930556,25.24355,-3.313166E-04,-1.227202E-04,-3.026347E-04,-9.325681E-05,-1.942162E-04,-7.611809E-05,-2.900281E-05,-9.59563E-05,-3.314498E-04,-1.22702E-04,-3.028632E-04,-9.329855E-05,-1.942338E-04,-7.612528E-05,-2.910601E-05,-9.598988E-05,-3.795947E-06,1.37887E-06,-8.481708E-06,-8.787154E-06,-9.218112E-07,-8.455845E-07,-4.286599E-06,-1.413695E-05,-3.815571E-06,1.381558E-06,-8.515381E-06,-8.793304E-06,-9.244044E-07,-8.466452E-07,-4.286599E-06,-1.413695E-05,
45630.5840046296,25.24355,-3.13489E-04,-8.372623E-05,-3.026099E-04,-1.52812E-04,-1.81704E-04,-7.899729E-05,3.318402E-05,-1.001605E-04,-3.135295E-04,-8.363728E-05,-3.028383E-04,-1.52917E-04,-1.816866E-04,-7.900818E-05,3.329942E-05,-1.002046E-04,-1.168768E-06,7.125228E-06,-8.478054E-06,-1.756352E-05,9.220601E-07,-1.26988E-06,4.904186E-06,-1.475768E-05,-1.17475E-06,7.138338E-06,-8.511712E-06,-1.7579E-05,9.246206E-07,-1.271484E-06,4.904186E-06,-1.475768E-05,
45630.5840162037,25.1927,-3.214197E-04,-1.149218E-04,-3.050066E-04,-1.176077E-04,-2.129866E-04,-7.612493E-05,0,-7.839069E-05,-3.215013E-04,-1.148887E-04,-3.052449E-04,-1.176727E-04,-2.130583E-04,-7.613214E-05,0,-7.842102E-05,-2.337483E-06,2.528086E-06,-8.831244E-06,-1.237563E-05,-3.687907E-06,-8.465939E-07,0,-1.154949E-05,-2.349501E-06,2.532958E-06,-8.866366E-06,-1.238521E-05,-3.698482E-06,-8.476559E-07,0,-1.154949E-05,
45630.5840277778,25.43,-3.095235E-04,-1.273985E-04,-2.978164E-04,-1.176077E-04,-2.129866E-04,-7.612493E-05,1.659109E-05,-8.274573E-05,-3.095437E-04,-1.273893E-04,-2.98025E-04,-1.176727E-04,-2.130583E-04,-7.613214E-05,1.664971E-05,-8.277774E-05,-5.843908E-07,6.894538E-07,-7.771658E-06,-1.237563E-05,-3.687907E-06,-8.465939E-07,2.452093E-06,-1.219113E-05,-5.873752E-07,6.908069E-07,-7.802402E-06,-1.238521E-05,-3.698482E-06,-8.476559E-07,2.452093E-06,-1.219113E-05,
45630.5840393519,25.27745,4.325138E-03,8.457817E-03,2.51927E-04,1.098051E-02,-1.769086E-05,6.333916E-04,-1.26734E-05,-4.426799E-06,4.288127E-03,8.274561E-03,2.530945E-04,1.063457E-02,-1.729884E-05,6.328106E-04,-1.248728E-05,-4.356723E-06,6.824041E-04,1.265853E-03,7.324147E-05,1.623102E-03,2.509191E-05,1.037116E-04,-1.83907E-06,-6.416382E-07,6.769499E-04,1.238847E-03,7.341351E-05,1.572122E-03,2.514968E-05,1.036259E-04,-1.83907E-06,-6.416382E-07,
45630.5840509259,25.1249,2.293244E-03,2.768734E-02,2.855929E-04,1.190252E-02,4.611141E-03,5.769366E-03,1.295101E-05,9.308477E-05,2.287233E-03,2.579076E-02,2.867874E-04,1.149734E-02,4.559206E-03,5.678815E-03,1.248728E-05,9.149119E-05,3.829733E-04,4.099618E-03,7.820266E-05,1.758975E-03,7.072213E-04,8.605762E-04,1.83907E-06,1.34744E-05,3.820875E-04,3.820127E-03,7.837867E-05,1.699264E-03,6.99568E-04,8.472321E-04,1.83907E-06,1.34744E-05,
45630.5840625,25.34525,5.46238E-03,5.173313E-02,4.477053E-03,1.994788E-03,8.844188E-03,4.685829E-02,-2.229043E-05,6.946661E-04,5.398184E-03,4.559077E-02,4.431013E-03,1.983433E-03,8.642006E-03,4.151994E-02,-2.081214E-05,6.92719E-04,8.499941E-04,7.643134E-03,6.958786E-04,2.989183E-04,1.331026E-03,6.91566E-03,-3.065116E-06,1.020205E-04,8.405339E-04,6.737962E-03,6.89094E-04,2.972449E-04,1.301231E-03,6.128971E-03,-3.065116E-06,1.020205E-04,
45630.5840740741,25.0571,1.814258E-02,5.102795E-02,7.115021E-03,7.417522E-02,3.593146E-02,9.825757E-02,8.155983E-05,5.596019E-04,1.732679E-02,4.503885E-02,6.989267E-03,6.153917E-02,3.275405E-02,7.818618E-02,7.49237E-05,5.097367E-04,2.718617E-03,7.539215E-03,1.084624E-03,1.093581E-02,5.32275E-03,1.449013E-02,1.103442E-05,7.507167E-05,2.598397E-03,6.656629E-03,1.066092E-03,9.073696E-03,4.854511E-03,.0115323,1.103442E-05,7.507167E-05,
45630.5840856481,25.1927,4.813216E-02,4.840177E-02,2.324941E-03,.3634946,9.681737E-02,.2247626,1.827101E-04,2.138774E-03,.0427507,4.296916E-02,2.315581E-03,.1987322,7.757084E-02,.1464128,1.623347E-04,1.581491E-03,7.138041E-03,7.152207E-03,3.787319E-04,5.357146E-02,1.429522E-02,3.313259E-02,2.390791E-05,2.329147E-04,.006345,6.351629E-03,3.773526E-04,2.929119E-02,1.145895E-02,2.158654E-02,2.390791E-05,2.329147E-04,
45630.5840972222,25.10795,.1378087,.2178526,.1904916,.3075345,.1956804,.2231744,1.53187E-04,4.703616E-03,.1030565,.1452462,.1306333,.1786963,.1334714,.1456877,1.082231E-04,3.585583E-03,2.035326E-02,3.212338E-02,2.810798E-02,4.532489E-02,.0288642,3.289854E-02,1.59386E-05,5.280682E-04,1.523198E-02,2.142372E-02,1.928693E-02,.0263386,1.969676E-02,2.147969E-02,1.59386E-05,5.280682E-04,
45630.5841087963,25.1927,.0267893,6.590188E-02,7.243042E-03,2.953662E-02,3.994026E-02,7.317141E-02,-5.585168E-05,-7.717467E-05,2.502828E-02,5.635341E-02,7.112465E-03,2.720111E-02,3.606308E-02,6.119896E-02,-4.994913E-05,-7.406429E-05,3.992843E-03,9.731117E-03,1.10349E-03,4.357629E-03,5.913508E-03,.0107933,-7.356279E-06,-1.090785E-05,3.733329E-03,8.324002E-03,1.084247E-03,4.013456E-03,5.342146E-03,9.028978E-03,-7.356279E-06,-1.090785E-05,
45630.5841203704,25.31135,-4.399348E-04,-9.764692E-05,-3.026099E-04,-2.245394E-04,-2.16876E-04,-1.363806E-04,-5.391319E-05,-8.273226E-05,-4.406716E-04,-9.758222E-05,-3.028383E-04,-2.247494E-04,-2.169592E-04,-1.364751E-04,-5.411156E-05,-8.277774E-05,-1.980251E-05,5.073803E-06,-8.478054E-06,-2.813366E-05,-4.26107E-06,-9.726196E-06,-7.969302E-06,-1.219113E-05,-1.991109E-05,5.083336E-06,-8.511712E-06,-2.81646E-05,-4.273337E-06,-9.740122E-06,-7.969302E-06,-1.219113E-05,
45630.5841319444,25.1588,-3.412449E-04,-1.164814E-04,-2.906259E-04,-1.284406E-04,-2.054793E-04,-8.330574E-05,-5.39194E-05,-8.274437E-05,-3.414305E-04,-1.164513E-04,-2.908051E-04,-1.285171E-04,-2.055291E-04,-8.332223E-05,-5.411156E-05,-8.277774E-05,-5.259039E-06,2.298249E-06,-6.712027E-06,-1.397202E-05,-2.581591E-06,-1.904796E-06,-7.969302E-06,-1.219113E-05,-5.286377E-06,2.30269E-06,-6.738438E-06,-1.39833E-05,-2.588938E-06,-1.907226E-06,-7.969302E-06,-1.219113E-05,
45630.5841435185,25.27745,-3.412449E-04,-1.35196E-04,-2.786411E-04,-1.01357E-04,-2.09233E-04,-8.043346E-05,-4.977045E-05,-7.839263E-05,-3.414305E-04,-1.352021E-04,-2.787719E-04,-1.01406E-04,-2.092937E-04,-8.04462E-05,-4.994913E-05,-7.842102E-05,-5.259039E-06,-4.596258E-07,-4.945877E-06,-9.980838E-06,-3.134755E-06,-1.48152E-06,-7.356279E-06,-1.154949E-05,-5.286377E-06,-4.605379E-07,-4.965165E-06,-9.988069E-06,-3.14371E-06,-1.483398E-06,-7.356279E-06,-1.154949E-05,
