45630.5294675926,27.00635,.1101765,.1188911,.1249255,9.508041E-02,.1108504,.1127036,5.399372E-04,8.011193E-03,8.640122E-02,9.200723E-02,9.501287E-02,7.558571E-02,8.654793E-02,8.731247E-02,4.208533E-04,7.143175E-03,1.628122E-02,1.753988E-02,.0184458,1.401651E-02,1.636321E-02,1.661897E-02,6.198134E-05,1.052014E-03,1.277757E-02,1.357814E-02,1.403772E-02,1.114367E-02,1.278186E-02,.0128772,6.198134E-05,1.052014E-03,
45630.5294791667,27.0572,.1157414,.1147693,.1167005,8.073439E-02,.1169619,.1053626,5.299745E-04,8.040367E-03,8.987129E-02,8.945451E-02,9.004732E-02,6.606563E-02,9.033039E-02,8.272991E-02,4.125195E-04,7.273684E-03,.0171013,1.693248E-02,1.723373E-02,1.190241E-02,1.726384E-02,1.553717E-02,6.075398E-05,1.071235E-03,1.328894E-02,1.320196E-02,1.330597E-02,9.74074E-03,1.333927E-02,1.220189E-02,6.075398E-05,1.071235E-03,
45630.5294907407,27.07415,.1025715,.1007809,.104102,7.826966E-02,.103225,9.182924E-02,5.74697E-04,7.540118E-03,8.155663E-02,8.053724E-02,8.218297E-02,6.437813E-02,8.172202E-02,7.397839E-02,4.58355E-04,6.838655E-03,1.516052E-02,1.487108E-02,1.537714E-02,1.153919E-02,1.523949E-02,1.354282E-02,6.750442E-05,1.007166E-03,1.206365E-02,1.188786E-02,1.214704E-02,9.49206E-03,1.207069E-02,1.091222E-02,6.750442E-05,1.007166E-03,
45630.5295023148,27.00635,.0977895,.1016816,.1060034,7.826966E-02,.1028183,.1066483,5.361835E-04,7.645641E-03,7.844709E-02,8.112368E-02,8.339081E-02,6.437813E-02,8.146115E-02,8.354055E-02,4.29187E-04,6.934362E-03,1.445581E-02,.0150038,1.565734E-02,1.153919E-02,1.517955E-02,1.572663E-02,6.320869E-05,1.021261E-03,1.160541E-02,1.197428E-02,1.232503E-02,9.49206E-03,1.203225E-02,1.232135E-02,6.320869E-05,1.021261E-03,
45630.5295138889,26.9555,9.153222E-02,9.133109E-02,.1092421,7.919703E-02,9.499623E-02,9.497046E-02,5.330615E-04,7.729864E-03,7.430103E-02,7.427619E-02,.0854307,6.501492E-02,7.637439E-02,7.604633E-02,4.333539E-04,7.003966E-03,.0135337,.0134785,1.613461E-02,1.167585E-02,1.402685E-02,1.400573E-02,6.382236E-05,1.031512E-03,1.099442E-02,.0109652,1.262564E-02,9.585901E-03,1.128264E-02,1.121697E-02,6.382236E-05,1.031512E-03,
45630.529525463,26.8199,.1041476,.1012309,.1116939,.0779921,.1087706,9.942675E-02,5.024861E-04,8.18527E-03,8.257062E-02,8.083046E-02,8.696063E-02,6.418709E-02,8.524363E-02,7.894145E-02,4.000189E-04,7.425944E-03,1.539277E-02,1.493739E-02,1.649592E-02,1.149829E-02,1.605672E-02,1.466243E-02,5.891295E-05,1.093659E-03,1.221308E-02,1.193107E-02,.0128511,9.463907E-03,1.258965E-02,1.164361E-02,5.891295E-05,1.093659E-03,
45630.529537037,27.17585,.107431,.1132786,.1122558,7.569053E-02,.110225,9.994043E-02,5.625152E-04,7.89761E-03,8.466618E-02,8.852311E-02,8.730956E-02,.0625951,8.615664E-02,7.927232E-02,4.416876E-04,7.182328E-03,1.587663E-02,.0167128,1.657873E-02,1.115912E-02,1.627104E-02,1.473813E-02,6.504972E-05,1.05778E-03,1.252189E-02,.0130647,1.290252E-02,9.229304E-03,.0127242,1.169236E-02,6.504972E-05,1.05778E-03,
45630.5295486111,27.2267,9.600746E-02,8.967065E-02,.1060881,8.185814E-02,9.858057E-02,9.904209E-02,4.830955E-04,7.520125E-03,7.727537E-02,7.315506E-02,8.344449E-02,6.682979E-02,7.872213E-02,.0786933,3.916852E-04,6.795152E-03,.0141932,1.323381E-02,1.566983E-02,1.206801E-02,1.455506E-02,1.460574E-02,5.76856E-05,1.000759E-03,1.143274E-02,1.079998E-02,1.233294E-02,9.853349E-03,1.162861E-02,1.160704E-02,5.76856E-05,1.000759E-03,
45630.5295601852,27.0233,.1037966,.1046138,.1145574,8.412003E-02,.1011968,9.247977E-02,5.196133E-04,8.039478E-03,8.234528E-02,8.302097E-02,8.873212E-02,6.835809E-02,8.041772E-02,7.440852E-02,4.125195E-04,7.247582E-03,1.534105E-02,1.543592E-02,.0169179,1.240133E-02,1.494059E-02,1.363868E-02,6.075398E-05,1.067391E-03,1.217987E-02,1.225388E-02,1.311216E-02,1.007857E-02,1.187848E-02,1.097561E-02,6.075398E-05,1.067391E-03,
45630.5295717593,26.9894,.1054849,.1026381,.1153867,7.850119E-02,.107736,.1059129,5.194866E-04,8.597431E-03,8.342687E-02,8.174461E-02,.0892421,6.453732E-02,8.459148E-02,8.307733E-02,4.125195E-04,7.795718E-03,1.558985E-02,1.514476E-02,1.704011E-02,1.157331E-02,1.590425E-02,1.561827E-02,6.075398E-05,1.148118E-03,1.233926E-02,1.206579E-02,1.318731E-02,9.51552E-03,1.249355E-02,1.225309E-02,6.075398E-05,1.148118E-03,
45630.5295833333,26.93855,.1231924,.1232648,.1372688,.1171283,.1236283,.1338911,5.210612E-04,7.587222E-03,9.442294E-02,9.468068E-02,.102233,8.930863E-02,9.437372E-02,9.995171E-02,4.000189E-04,6.625491E-03,1.819932E-02,1.818442E-02,2.026478E-02,.0172656,1.824623E-02,1.974128E-02,5.891295E-05,9.757719E-04,.0139597,1.397211E-02,1.510172E-02,1.316595E-02,1.393511E-02,1.473979E-02,5.891295E-05,9.757719E-04,
45630.5295949074,26.9894,.1224692,.1364542,.1258032,9.389999E-02,.137652,.118869,5.490146E-04,7.805177E-03,9.398577E-02,.1025327,9.553527E-02,7.482103E-02,.1026148,9.107753E-02,4.171309E-04,6.967575E-03,1.809274E-02,2.012809E-02,1.857514E-02,1.384256E-02,2.031284E-02,1.752754E-02,6.143313E-05,1.026152E-03,1.389527E-02,1.512923E-02,.0141147,1.103098E-02,1.514957E-02,1.343204E-02,6.143313E-05,1.026152E-03,
45630.5296064815,26.9555,9.931269E-02,9.292835E-02,.1231062,.1034224,.1119284,.1070182,5.021307E-04,.0076468,7.944299E-02,7.534862E-02,9.392551E-02,8.089979E-02,8.722051E-02,8.377311E-02,4.04617E-04,6.763413E-03,1.468028E-02,1.371388E-02,.0181777,1.524583E-02,1.652207E-02,1.578114E-02,5.959013E-05,9.960843E-04,1.175217E-02,1.112324E-02,1.387748E-02,1.192678E-02,1.288098E-02,1.235562E-02,5.959013E-05,9.960843E-04,
45630.5296180556,27.0233,.1084749,.1072014,.112368,8.139385E-02,.1046834,.1055457,5.130228E-04,7.380507E-03,8.532774E-02,8.468021E-02,8.737918E-02,6.651445E-02,.0826544,8.284556E-02,4.04617E-04,6.672191E-03,1.603048E-02,1.581724E-02,1.659527E-02,1.199959E-02,.0154544,1.556415E-02,5.959013E-05,9.826497E-04,1.261938E-02,1.249839E-02,1.291278E-02,9.806881E-03,1.220809E-02,1.221894E-02,5.959013E-05,9.826497E-04,
45630.5296296296,26.93855,.1021264,.1030427,.1162425,8.986036E-02,.1092173,.1146787,4.76723E-04,7.439487E-03,8.126929E-02,8.200665E-02,8.976699E-02,7.217947E-02,8.552453E-02,8.852678E-02,3.795892E-04,6.667847E-03,1.509492E-02,1.520438E-02,1.716623E-02,1.324726E-02,1.612255E-02,1.691004E-02,5.590415E-05,9.820099E-04,1.202131E-02,.0121044,1.326466E-02,1.064171E-02,1.263105E-02,1.305615E-02,5.590415E-05,9.820099E-04,
45630.5296412037,26.97245,.1082968,.1145815,.117032,8.578414E-02,.1034586,.1025705,5.908125E-04,7.606853E-03,8.521501E-02,8.933739E-02,9.024991E-02,6.947426E-02,8.187164E-02,8.095735E-02,4.630153E-04,6.845946E-03,1.600422E-02,.0169048,1.728257E-02,1.264657E-02,.0152739,.0151257,6.819077E-05,1.00824E-03,1.260277E-02,.0131847,1.333582E-02,1.024305E-02,1.209274E-02,1.194068E-02,6.819077E-05,1.00824E-03,
45630.5296527778,27.07415,.125802,.1427148,.1261193,.1012507,.1271618,.1206545,5.976588E-04,7.670118E-03,9.599245E-02,.1061549,9.572307E-02,7.953127E-02,.0964832,9.215415E-02,4.505014E-04,6.798164E-03,1.858389E-02,2.105067E-02,1.862173E-02,1.492581E-02,1.876693E-02,1.779067E-02,6.634778E-05,1.001202E-03,1.419099E-02,1.566302E-02,1.414238E-02,1.172511E-02,1.424598E-02,.0135907,6.634778E-05,1.001202E-03,
45630.5296643519,26.93855,.1081188,.1086093,.1116335,8.860703E-02,.1104657,.1160873,5.558528E-04,7.493062E-03,8.510228E-02,8.557715E-02,8.692309E-02,.071352,8.630729E-02,8.938807E-02,4.379875E-04,6.724318E-03,1.597799E-02,1.602471E-02,1.648702E-02,1.306256E-02,1.630651E-02,1.711762E-02,6.450478E-05,9.903266E-04,1.258615E-02,1.263057E-02,1.284557E-02,1.051977E-02,.0127464,1.318308E-02,6.450478E-05,9.903266E-04,
45630.5296759259,27.0233,.1133604,.1135874,.1193681,.0920432,.1092173,.1126583,5.555872E-04,7.470271E-03,8.839413E-02,8.871643E-02,9.167186E-02,7.361164E-02,8.552453E-02,8.728453E-02,4.338162E-04,6.680879E-03,1.675042E-02,1.675831E-02,1.762684E-02,1.356893E-02,1.612255E-02,1.661229E-02,6.389045E-05,9.839291E-04,1.307126E-02,1.309319E-02,1.354537E-02,1.085276E-02,1.263105E-02,1.287309E-02,6.389045E-05,9.839291E-04,
45630.5296875,27.00635,.109546,.1153845,.1172516,.0912651,.1140301,.1086568,4.745804E-04,7.537292E-03,8.600415E-02,.0898376,9.038406E-02,7.310243E-02,8.852512E-02,8.480003E-02,3.712465E-04,6.746037E-03,1.618831E-02,1.702314E-02,1.731494E-02,1.345427E-02,1.683179E-02,1.602262E-02,5.467548E-05,9.935254E-04,1.271906E-02,1.325841E-02,1.335559E-02,1.077772E-02,1.307323E-02,1.250696E-02,5.467548E-05,9.935254E-04,
45630.5296990741,27.04025,9.896715E-02,9.741906E-02,.1198551,8.913659E-02,.1042746,.1056769,4.780876E-04,7.642342E-03,7.921752E-02,7.833266E-02,9.196698E-02,7.170209E-02,8.239348E-02,8.292837E-02,3.837605E-04,6.854634E-03,1.462936E-02,1.437566E-02,1.769861E-02,.0131406,1.539415E-02,1.558348E-02,5.651848E-05,1.009519E-03,1.171895E-02,1.156298E-02,1.358886E-02,1.057136E-02,1.216964E-02,1.223114E-02,5.651848E-05,1.009519E-03,
45630.5297106481,26.9894,.1100113,.1113348,.1133213,7.818294E-02,.1113007,.1009906,5.953573E-04,7.777345E-03,8.629727E-02,8.730203E-02,8.796943E-02,6.431846E-02,8.682913E-02,7.994698E-02,4.671866E-04,7.054452E-03,1.625688E-02,1.642635E-02,1.673575E-02,1.152641E-02,1.642956E-02,1.489289E-02,6.88051E-05,1.038947E-03,1.276225E-02,1.288476E-02,1.299976E-02,9.483268E-03,.0128233,1.179179E-02,6.88051E-05,1.038947E-03,
45630.5297222222,26.8199,.10819,.1099146,.1215433,8.827057E-02,.1174225,.1045245,6.042362E-04,8.467971E-03,8.514737E-02,8.640509E-02,9.298649E-02,7.112922E-02,9.061249E-02,8.219959E-02,4.755293E-04,7.60178E-03,1.598848E-02,1.621706E-02,1.794739E-02,1.301298E-02,1.733171E-02,1.541366E-02,7.003376E-05,1.119555E-03,.0125928,1.275258E-02,.0137391,1.048694E-02,1.338084E-02,1.212374E-02,7.003376E-05,1.119555E-03,
45630.5297337963,26.93855,.1042981,.1027763,.1133213,8.431268E-02,.1055027,.1083654,5.247906E-04,7.735218E-03,8.266721E-02,8.183416E-02,8.796943E-02,6.848767E-02,8.317624E-02,8.461784E-02,4.171309E-04,6.971919E-03,1.541496E-02,1.516513E-02,1.673575E-02,1.242972E-02,1.557514E-02,1.597968E-02,6.143313E-05,1.026792E-03,1.222731E-02,1.207898E-02,1.299976E-02,1.009766E-02,1.228499E-02,1.248011E-02,6.143313E-05,1.026792E-03,
45630.5297453704,27.10805,.1170752,.1342455,.117032,8.731156E-02,.1038663,.1161416,5.672716E-04,7.652477E-03,9.069392E-02,.101239,9.024991E-02,.0704927,8.213256E-02,.0894212,4.338162E-04,6.876354E-03,1.729786E-02,.0198026,1.728257E-02,1.287165E-02,1.533399E-02,1.712562E-02,6.389045E-05,1.012718E-03,1.341017E-02,1.493859E-02,1.333582E-02,1.039314E-02,1.213119E-02,1.318796E-02,6.389045E-05,1.012718E-03,
45630.5297569444,26.9555,.1115913,.1105692,.1310815,9.439068E-02,.1142411,.1164405,5.213229E-04,7.804085E-03,8.728933E-02,8.681906E-02,9.864746E-02,7.513929E-02,8.865558E-02,8.960339E-02,4.087883E-04,6.963231E-03,1.648972E-02,1.631354E-02,1.935299E-02,1.391487E-02,1.686288E-02,1.716966E-02,6.020446E-05,1.025513E-03,1.290845E-02,1.281358E-02,1.457333E-02,1.107788E-02,1.309246E-02,1.321481E-02,6.020446E-05,1.025513E-03,
45630.5297685185,27.0572,.1270843,.1456144,.1330598,.1107104,.1311405,.1274196,5.33068E-04,7.867643E-03,9.675905E-02,.1078108,9.980112E-02,8.541907E-02,9.883149E-02,9.617902E-02,4.004457E-04,6.911105E-03,1.877285E-02,2.147798E-02,1.964452E-02,1.631982E-02,1.935326E-02,.0187876,5.89758E-05,1.017836E-03,1.430396E-02,1.590704E-02,1.474334E-02,1.259277E-02,1.459203E-02,1.418383E-02,5.89758E-05,1.017836E-03,
45630.5297800926,27.0572,.1200566,.1302475,.1404307,.1190868,.1349423,.1322376,5.941266E-04,7.853642E-03,9.252022E-02,9.887596E-02,.1040401,.0904794,.1010493,9.899479E-02,4.546727E-04,6.845946E-03,.0177372,1.921342E-02,2.073073E-02,1.755423E-02,1.991352E-02,1.949761E-02,6.696211E-05,1.00824E-03,.0136793,1.459035E-02,1.536803E-02,1.333848E-02,1.491887E-02,1.459877E-02,6.696211E-05,1.00824E-03,
45630.5297916667,27.0233,.1290931,.1391831,.1472897,.1116992,.1349423,.1382585,5.533596E-04,7.795683E-03,9.795403E-02,.1041196,.1079035,8.602377E-02,.1010493,.1024565,4.171309E-04,6.841602E-03,1.906887E-02,2.053023E-02,2.174152E-02,1.646555E-02,1.991352E-02,2.038488E-02,6.143313E-05,.0010076,1.448006E-02,1.536308E-02,1.593736E-02,1.268188E-02,1.491887E-02,1.510891E-02,6.143313E-05,.0010076,
45630.5298032407,26.8877,.1347288,.1409744,.1482532,.1115429,.1362945,.1327233,4.955418E-04,8.200363E-03,.1012684,.1051545,.1084401,8.592829E-02,.1018321,9.927636E-02,3.712465E-04,.0071978,1.989939E-02,2.079421E-02,.0218835,1.644251E-02,2.011278E-02,1.956918E-02,5.467548E-05,1.060059E-03,1.496849E-02,.0155156,1.601643E-02,1.266781E-02,1.503422E-02,1.464027E-02,5.467548E-05,1.060059E-03,
45630.5298148148,26.9216,.1235141,.1350979,.133614,9.839714E-02,.1077674,.1280955,5.873222E-04,7.678323E-03,9.461709E-02,.1017393,.1001231,7.771719E-02,.0846113,9.657655E-02,4.463301E-04,6.824227E-03,1.824672E-02,1.992821E-02,1.972619E-02,1.450528E-02,1.590887E-02,1.888721E-02,6.573345E-05,1.005041E-03,1.398831E-02,.0150123,1.479079E-02,1.145778E-02,1.249647E-02,1.424241E-02,6.573345E-05,1.005041E-03,
45630.5298263889,27.0911,.1143758,.1211191,.1236886,9.755155E-02,.1278215,.1193076,5.005237E-04,7.769682E-03,8.902545E-02,.0933736,.0942743,7.717615E-02,9.687459E-02,9.134254E-02,3.879318E-04,6.911105E-03,1.690005E-02,1.786822E-02,1.826354E-02,1.438067E-02,1.886416E-02,1.759217E-02,5.713281E-05,1.017836E-03,1.316429E-02,.0137795,1.392888E-02,1.137805E-02,1.430366E-02,.0134711,5.713281E-05,1.017836E-03,
45630.529837963,26.90465,.1184704,.1176103,.126481,.0912651,.1174225,.1141116,5.008161E-04,7.64892E-03,.0915507,.0912175,9.593771E-02,7.310243E-02,9.061249E-02,8.817895E-02,3.879318E-04,6.845946E-03,1.750346E-02,1.735114E-02,1.867502E-02,1.345427E-02,1.733171E-02,1.682647E-02,5.713281E-05,1.00824E-03,1.353643E-02,1.346176E-02,1.417401E-02,1.077772E-02,1.338084E-02,1.300489E-02,5.713281E-05,1.00824E-03,
45630.529849537,26.9555,.1152123,.1108151,.1295713,9.150802E-02,.1333716,.1232546,4.270336E-04,7.898352E-03,8.954403E-02,.0869743,9.776209E-02,7.326156E-02,.1001361,9.371109E-02,3.337048E-04,7.067484E-03,1.702333E-02,1.634977E-02,1.913043E-02,1.349007E-02,1.968205E-02,1.817382E-02,4.91465E-05,1.040867E-03,1.324071E-02,1.283646E-02,1.444286E-02,1.080117E-02,1.478429E-02,1.382014E-02,4.91465E-05,1.040867E-03,
45630.5298611111,27.14195,.1131794,.1170524,.1216324,9.755155E-02,.1180627,.1328663,5.143174E-04,7.632943E-03,8.828139E-02,9.087253E-02,9.304015E-02,7.717615E-02,9.100387E-02,9.935918E-02,4.004457E-04,6.789476E-03,1.672375E-02,1.726893E-02,1.796052E-02,1.438067E-02,1.742605E-02,1.959025E-02,5.89758E-05,9.999229E-04,1.305465E-02,1.341092E-02,1.374701E-02,1.137805E-02,1.343851E-02,1.465247E-02,5.89758E-05,9.999229E-04,
45630.5298726852,27.0233,.1203155,.1207524,.1356539,.1059169,.1191325,.1266328,5.732899E-04,7.861864E-03,9.267805E-02,9.314936E-02,.1013036,8.245926E-02,9.165617E-02,9.571525E-02,4.421588E-04,6.937168E-03,1.777536E-02,1.781418E-02,.0200268,1.561344E-02,.0175837,1.867165E-02,6.511911E-05,1.021674E-03,1.370256E-02,1.374645E-02,1.496475E-02,1.215659E-02,1.353464E-02,1.411548E-02,6.511911E-05,1.021674E-03,
45630.5298842593,26.8877,.1309229,.1372529,.1328753,.1018047,.1269421,.116794,4.924774E-04,8.326386E-03,9.903629E-02,.1029984,.0996938,7.988136E-02,9.635274E-02,8.981872E-02,3.712465E-04,7.375899E-03,1.933853E-02,2.024578E-02,1.961732E-02,1.500744E-02,1.873457E-02,1.722177E-02,5.467548E-05,1.086288E-03,1.463955E-02,1.519786E-02,1.472753E-02,.0117767,1.422675E-02,1.324654E-02,5.467548E-05,1.086288E-03,
45630.5298958333,27.07415,.1129624,.1210909,.1175594,8.327329E-02,.111719,.1075194,5.160093E-04,7.707733E-03,8.814611E-02,9.335635E-02,9.057186E-02,6.778749E-02,8.709005E-02,8.408781E-02,4.004457E-04,6.954543E-03,1.669176E-02,1.786406E-02,.0173603,1.227655E-02,1.649121E-02,.015855,5.89758E-05,1.024233E-03,1.303471E-02,1.377695E-02,1.338327E-02,9.994483E-03,1.286175E-02,.012402,5.89758E-05,1.024233E-03,
45630.5299074074,27.10805,.1006294,.1004687,.112195,8.144066E-02,.1022387,.100088,5.271426E-04,7.510606E-03,8.029978E-02,8.033352E-02,8.727187E-02,6.654628E-02,8.108888E-02,7.936727E-02,4.213022E-04,6.789476E-03,1.487431E-02,1.482506E-02,1.656978E-02,1.200649E-02,1.509414E-02,1.475987E-02,6.204746E-05,9.999229E-04,1.187843E-02,1.185784E-02,1.289696E-02,9.811571E-03,1.197739E-02,1.170636E-02,6.204746E-05,9.999229E-04,
45630.5299189815,27.00635,.1034206,.1133118,.1242721,8.947411E-02,.110049,.1048907,5.187313E-04,8.381324E-03,8.210354E-02,8.854394E-02,9.462307E-02,7.192487E-02,8.604637E-02,8.243148E-02,4.087883E-04,7.514903E-03,1.528563E-02,.0167177,1.834952E-02,1.319034E-02,.0162451,1.546762E-02,6.020446E-05,1.10676E-03,1.214424E-02,1.306777E-02,1.398028E-02,1.060419E-02,1.270795E-02,1.215791E-02,6.020446E-05,1.10676E-03,
45630.5299305556,26.8538,.1089029,.1045655,.1093116,7.744399E-02,.1108829,9.829103E-02,5.700704E-04,8.111084E-03,8.559831E-02,8.298983E-02,.0854743,6.380925E-02,8.656821E-02,7.820784E-02,4.505014E-04,7.362867E-03,1.609354E-02,1.542879E-02,1.614486E-02,1.141752E-02,1.636799E-02,1.449506E-02,6.634778E-05,1.084369E-03,1.265925E-02,1.224929E-02,1.263207E-02,9.408227E-03,1.278485E-02,.0115355,6.634778E-05,1.084369E-03,
45630.5299421296,27.0572,9.807065E-02,.0946076,.1036257,7.781321E-02,.1022387,9.387206E-02,5.282311E-04,7.88444E-03,.0786313,7.646979E-02,8.187919E-02,6.406385E-02,8.108888E-02,7.532582E-02,4.254736E-04,7.154361E-03,1.449724E-02,1.396134E-02,1.530695E-02,1.147193E-02,1.509414E-02,1.384386E-02,6.266179E-05,1.053661E-03,1.163256E-02,1.128846E-02,1.210227E-02,9.445747E-03,1.197739E-02,1.111079E-02,6.266179E-05,1.053661E-03,
45630.5299537037,27.17585,.087855,8.985339E-02,.1050582,8.942587E-02,9.187311E-02,9.729467E-02,5.565333E-04,7.74145E-03,7.182212E-02,7.327876E-02,8.279139E-02,7.189304E-02,7.430493E-02,7.756186E-02,4.546727E-04,6.941512E-03,1.299181E-02,1.326074E-02,1.551806E-02,1.318323E-02,1.356661E-02,1.434823E-02,6.696211E-05,1.022314E-03,1.062912E-02,1.081821E-02,.0122367,.0105995,1.097767E-02,.0114403,6.696211E-05,1.022314E-03,
45630.5299652778,26.9216,.1013247,.1066886,.1049316,7.537692E-02,.1030514,9.957344E-02,5.409623E-04,7.883351E-03,8.075072E-02,8.435249E-02,.0827109,6.237708E-02,8.161072E-02,.079036,4.296449E-04,7.171737E-03,1.497678E-02,1.574167E-02,1.549939E-02,.0111129,.0152139,1.468405E-02,6.327612E-05,1.05622E-03,1.194489E-02,.0124501,1.222484E-02,9.197175E-03,1.205429E-02,1.165754E-02,6.327612E-05,1.05622E-03,
45630.5299768519,26.97245,.1047907,9.949256E-02,.1040042,7.730567E-02,.1014282,.1143546,4.658769E-04,7.631446E-03,8.298286E-02,7.969531E-02,8.212066E-02,6.371377E-02,8.056703E-02,8.832802E-02,3.712465E-04,6.92848E-03,1.548755E-02,1.468122E-02,1.536273E-02,1.139713E-02,1.497471E-02,1.686227E-02,5.467548E-05,1.020395E-03,1.227383E-02,1.176379E-02,1.213785E-02,9.394157E-03,1.190049E-02,1.302686E-02,5.467548E-05,1.020395E-03,
45630.5299884259,27.0572,.1121679,.1136701,.142038,.1069925,.1247538,.1269698,5.016689E-04,8.298581E-03,8.765008E-02,8.876818E-02,.1049523,.0831276,9.504814E-02,9.591401E-02,3.921031E-04,7.315085E-03,1.657468E-02,.0167705,2.096759E-02,1.577195E-02,1.841209E-02,1.872131E-02,5.774714E-05,1.077332E-03,1.296161E-02,1.310082E-02,1.550245E-02,1.225508E-02,.0140345,1.414477E-02,5.774714E-05,1.077332E-03,
45630.53,26.8877,.1345356,.1364838,.1345397,.1003967,.1223636,.125596,5.213924E-04,7.639328E-03,.1011557,.10255,.1006597,7.899023E-02,9.361307E-02,9.510241E-02,3.921031E-04,6.776444E-03,1.987091E-02,2.013244E-02,.0198626,1.479995E-02,1.805985E-02,1.851887E-02,5.774714E-05,9.980036E-04,1.495187E-02,1.513177E-02,1.486986E-02,1.164538E-02,1.382302E-02,1.402517E-02,5.774714E-05,9.980036E-04,
45630.5300115741,27.17585,.1281061,.1368385,.1296169,9.934518E-02,.1347175,.1178571,5.297695E-04,7.905525E-03,9.736782E-02,.1027569,9.778892E-02,7.832188E-02,.1009189,9.046468E-02,4.004457E-04,7.019701E-03,1.892343E-02,2.018472E-02,1.913716E-02,1.464499E-02,1.988039E-02,1.737842E-02,5.89758E-05,1.033829E-03,1.439367E-02,1.516228E-02,1.444681E-02,1.154689E-02,1.489964E-02,1.334173E-02,5.89758E-05,1.033829E-03,
45630.5300231481,26.8877,.1112675,.1092884,.1348643,9.735296E-02,.1262841,.1152468,5.790134E-04,7.909773E-03,8.708641E-02,8.600837E-02,.1008475,7.704885E-02,9.596136E-02,8.887461E-02,4.546727E-04,7.037077E-03,.016442,1.612479E-02,1.991043E-02,1.435141E-02,.0186376,1.699376E-02,6.696211E-05,1.036388E-03,1.287855E-02,1.269412E-02,1.489754E-02,1.135928E-02,1.416908E-02,1.310741E-02,6.696211E-05,1.036388E-03,
45630.5300347222,26.90465,.1212421,.128367,.1267977,9.218934E-02,.1251903,.1204067,5.338803E-04,7.835693E-03,9.324172E-02,9.775479E-02,9.612551E-02,7.370712E-02,9.530906E-02,9.200507E-02,4.087883E-04,7.00667E-03,1.791191E-02,1.893631E-02,1.872171E-02,1.359047E-02,1.847641E-02,1.775415E-02,6.020446E-05,1.03191E-03,1.378563E-02,1.442513E-02,1.420168E-02,1.086683E-02,1.407295E-02,1.356873E-02,6.020446E-05,1.03191E-03,
45630.5300462963,27.0911,.1113754,.1160506,.1193681,9.904546E-02,.1110917,.1157888,5.451099E-04,.0078152,8.715405E-02,9.025157E-02,9.167186E-02,7.813093E-02,8.669867E-02,8.920588E-02,4.254736E-04,6.941512E-03,.0164579,.0171213,1.762684E-02,1.460082E-02,1.639877E-02,1.707363E-02,6.266179E-05,1.022314E-03,1.288851E-02,1.331942E-02,1.354537E-02,1.151875E-02,1.280408E-02,1.315622E-02,6.266179E-05,1.022314E-03,
45630.5300578704,26.97245,.1162883,.1145043,.1349282,.1082194,.1329643,.1305883,5.527038E-04,8.276227E-03,9.020904E-02,8.928925E-02,.1008844,8.388699E-02,9.989858E-02,9.803557E-02,4.301037E-04,7.286964E-03,.0171819,1.689343E-02,1.991985E-02,1.595275E-02,1.962203E-02,1.925457E-02,6.33437E-05,1.073191E-03,1.333871E-02,.0131776,1.490298E-02,1.236699E-02,1.474929E-02,1.445742E-02,6.33437E-05,1.073191E-03,
45630.5300694444,27.0572,.1228645,.1229651,.1311922,.1009451,.1185253,.1154482,5.382028E-04,7.881623E-03,9.422489E-02,9.449859E-02,9.871217E-02,7.933784E-02,9.128618E-02,8.899775E-02,4.134007E-04,6.987678E-03,.018151,1.814025E-02,1.936929E-02,1.488077E-02,1.749421E-02,1.702343E-02,6.088375E-05,1.029113E-03,1.393051E-02,1.394528E-02,1.458287E-02,.0116966,1.348012E-02,1.312556E-02,6.088375E-05,1.029113E-03,
45630.5300810185,27.0233,.1079889,.1171419,.1384718,.100393,.1252277,.1208108,4.804841E-04,8.063244E-03,8.502001E-02,9.092795E-02,.1029225,.0789879,9.533141E-02,9.224805E-02,3.758188E-04,7.152502E-03,1.595885E-02,1.728212E-02,2.044206E-02,1.479941E-02,1.848192E-02,1.781369E-02,5.534886E-05,1.053388E-03,1.257403E-02,1.341909E-02,1.520333E-02,1.164503E-02,1.407624E-02,1.360454E-02,5.534886E-05,1.053388E-03,
45630.5300925926,26.9555,.1201512,.1233343,.1373487,.1106501,.1232674,.1248931,5.099816E-04,8.097556E-03,9.257793E-02,9.472284E-02,.1022789,8.538216E-02,9.415699E-02,9.468578E-02,3.925218E-04,7.113465E-03,1.775116E-02,1.819466E-02,2.027656E-02,1.631094E-02,1.819305E-02,1.841528E-02,5.780881E-05,1.047638E-03,1.368781E-02,1.397833E-02,1.510848E-02,1.258733E-02,1.390318E-02,1.396377E-02,5.780881E-05,1.047638E-03,
45630.5301041667,27.17585,.1173139,.1174488,.1257338,9.116837E-02,.1219672,.1217227,5.223121E-04,8.087577E-03,9.084074E-02,9.111769E-02,9.549405E-02,7.303903E-02,9.337404E-02,.0927953,4.050492E-04,7.239252E-03,1.733303E-02,1.732734E-02,1.856493E-02,1.344001E-02,1.800143E-02,1.794807E-02,5.965378E-05,1.066164E-03,1.343181E-02,1.344705E-02,1.410863E-02,1.076838E-02,.0137878,1.368518E-02,5.965378E-05,1.066164E-03,
