[Header]
HydroSoftVersion=2.90
CreationDate=12/05/24 08:55:40
FileType=dat
DeviceType=HydroScat-6
DataSource=Instrument Cast 284
CalSource=HydroScat-6
Serial=HS120460
Config=M2B2F1
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb420"
"bb510"
"bb442"
"bb700"
"bb470"
"bb590"
"fl510"
"fl700"
[ColumnHeadings]
Time,Depth,bb420,bb510,bb442,bb700,bb470,bb590,fl510,fl700,bb420uncorr,bb510uncorr,bb442uncorr,bb700uncorr,bb470uncorr,bb590uncorr,fl510uncorr,fl700uncorr,betabb420,betabb510,betabb442,betabb700,betabb470,betabb590,betafl510,betafl700,betabb420uncorr,betabb510uncorr,betabb442uncorr,betabb700uncorr,betabb470uncorr,betabb590uncorr,betafl510uncorr,betafl700uncorr
[Data]
45630.5127314815,26.6504,7.126231E-02,6.826973E-02,7.565072E-02,5.470287E-02,7.094291E-02,6.798438E-02,5.486413E-04,6.375173E-03,6.021811E-02,5.809433E-02,6.312329E-02,4.738007E-02,5.982063E-02,5.748366E-02,4.654985E-04,5.933424E-03,1.054662E-02,1.008006E-02,1.118441E-02,8.066263E-03,1.048222E-02,1.002891E-02,6.855647E-05,8.738475E-04,8.91909E-03,8.580555E-03,9.338302E-03,6.987137E-03,8.843187E-03,8.48147E-03,6.855647E-05,8.738475E-04,
45630.5127430556,26.73515,8.087404E-02,8.101434E-02,8.891948E-02,6.224728E-02,7.945752E-02,7.214028E-02,5.358311E-04,6.593427E-03,6.702588E-02,6.720354E-02,7.225241E-02,5.300112E-02,6.584764E-02,6.046634E-02,4.445301E-04,6.084348E-03,1.196306E-02,1.195817E-02,1.313977E-02,9.178046E-03,1.173698E-02,1.064135E-02,6.546835E-05,8.960748E-04,9.922321E-03,9.922935E-03,1.068362E-02,7.815484E-03,9.731358E-03,8.921014E-03,6.546835E-05,8.960748E-04,
45630.5127546296,26.5148,7.835013E-02,7.514673E-02,8.693331E-02,5.923481E-02,8.296147E-02,7.425538E-02,5.414212E-04,6.943754E-03,6.526174E-02,6.306299E-02,7.091383E-02,5.077811E-02,6.827296E-02,6.196601E-02,4.529174E-04,6.429314E-03,1.159112E-02,1.109349E-02,1.284707E-02,8.734114E-03,1.225334E-02,1.095304E-02,6.67036E-05,9.468799E-04,9.662348E-03,9.312762E-03,1.048636E-02,7.487889E-03,1.008877E-02,9.142013E-03,6.67036E-05,9.468799E-04,
45630.5127662037,26.786,8.378255E-02,8.108848E-02,.0865773,6.129641E-02,8.414654E-02,7.822587E-02,5.475509E-04,6.572425E-03,6.903882E-02,6.725529E-02,7.067288E-02,5.230246E-02,6.908624E-02,6.474873E-02,4.529174E-04,6.071411E-03,1.239167E-02,.0119691,1.279461E-02,9.037922E-03,1.242798E-02,1.153815E-02,6.67036E-05,8.941696E-04,1.021896E-02,9.930562E-03,1.045085E-02,7.712526E-03,1.020862E-02,9.55209E-03,6.67036E-05,8.941696E-04,
45630.5127777778,26.8877,7.584953E-02,7.677215E-02,8.187382E-02,5.842367E-02,7.756705E-02,.072773,5.559609E-04,6.337172E-03,.0634976,6.421889E-02,6.746029E-02,5.017472E-02,6.452605E-02,6.091624E-02,4.654985E-04,5.873056E-03,1.122262E-02,1.133302E-02,1.210148E-02,8.614579E-03,1.145839E-02,1.073459E-02,6.855647E-05,8.649566E-04,9.402375E-03,9.483102E-03,9.977425E-03,7.39897E-03,9.536603E-03,8.987313E-03,6.855647E-05,8.649566E-04,
45630.5127893519,26.6843,8.048423E-02,7.884829E-02,8.531516E-02,5.787028E-02,7.943667E-02,7.281993E-02,4.991901E-04,6.621492E-03,6.675448E-02,6.568533E-02,6.981619E-02,4.976188E-02,6.583311E-02,6.094956E-02,4.151743E-04,6.140404E-03,1.190561E-02,1.163897E-02,1.260861E-02,8.533029E-03,1.173391E-02,1.074151E-02,6.114497E-05,9.043306E-04,9.882325E-03,9.699205E-03,.0103246,7.338131E-03,9.729218E-03,8.992225E-03,6.114497E-05,9.043306E-04,
45630.5128009259,26.59955,7.854345E-02,7.572785E-02,7.909018E-02,5.566965E-02,7.538161E-02,6.957839E-02,5.217718E-04,6.414723E-03,6.539745E-02,6.347705E-02,6.553274E-02,.0481105,6.298663E-02,5.863341E-02,4.361427E-04,5.963609E-03,1.161961E-02,1.117912E-02,1.169127E-02,8.208732E-03,1.113634E-02,1.026382E-02,6.423309E-05,8.78293E-04,9.682346E-03,9.373779E-03,9.69337E-03,7.094775E-03,9.309744E-03,8.650904E-03,6.423309E-05,8.78293E-04,
45630.5128125,26.46395,7.780316E-02,7.575209E-02,8.327642E-02,5.638681E-02,7.597774E-02,7.008874E-02,4.612361E-04,6.82385E-03,6.487726E-02,6.349429E-02,6.842407E-02,4.865037E-02,6.340779E-02,5.899999E-02,3.858186E-04,6.33876E-03,1.151052E-02,.0111827,1.230817E-02,8.314418E-03,1.122418E-02,1.033902E-02,5.682158E-05,9.335435E-04,9.605687E-03,9.376322E-03,1.011945E-02,7.174334E-03,9.37181E-03,8.704925E-03,5.682158E-05,9.335435E-04,
45630.5128240741,26.786,7.572192E-02,7.288262E-02,7.338231E-02,.0506696,7.544322E-02,.0656462,5.736859E-04,6.456068E-03,6.340714E-02,6.144128E-02,.061517,4.429961E-02,6.303019E-02,5.578403E-02,4.822732E-04,6.036914E-03,1.120382E-02,1.075984E-02,1.085012E-02,7.471899E-03,1.114541E-02,9.684347E-03,7.102698E-05,8.89089E-04,9.389043E-03,9.073778E-03,9.101589E-03,6.533183E-03,9.316165E-03,8.231004E-03,7.102698E-05,8.89089E-04,
45630.5128356481,26.70125,6.997957E-02,6.718768E-02,7.053693E-02,4.764009E-02,6.626114E-02,6.202187E-02,4.881391E-04,6.419262E-03,.0592908,5.730073E-02,5.948235E-02,4.194957E-02,5.642228E-02,5.311795E-02,4.151743E-04,6.023978E-03,1.035759E-02,9.920599E-03,1.043082E-02,7.025454E-03,9.792293E-03,9.150246E-03,6.114497E-05,8.871839E-04,8.782438E-03,8.463605E-03,8.801754E-03,6.186869E-03,8.342387E-03,7.838116E-03,6.114497E-05,8.871839E-04,
45630.5128472222,26.83685,.0658309,6.295019E-02,7.221793E-02,5.038128E-02,6.647932E-02,6.253963E-02,4.93677E-04,6.536866E-03,5.626009E-02,5.416082E-02,6.068708E-02,4.407731E-02,5.658203E-02,.0535012,4.235617E-04,6.114532E-03,9.746221E-03,9.29614E-03,1.067854E-02,7.42941E-03,9.824446E-03,9.226545E-03,6.238022E-05,9.005202E-04,8.335817E-03,8.000891E-03,8.979288E-03,6.500424E-03,8.365929E-03,7.894594E-03,6.238022E-05,9.005202E-04,
45630.5128587963,26.70125,6.913828E-02,.0651534,7.146948E-02,4.906788E-02,6.598372E-02,6.043043E-02,4.424457E-04,7.15736E-03,5.868014E-02,5.579978E-02,6.015164E-02,4.306108E-02,5.621896E-02,5.193488E-02,3.774312E-04,6.705287E-03,1.023361E-02,9.620816E-03,1.056824E-02,7.235861E-03,9.751412E-03,8.915721E-03,5.558633E-05,9.875239E-04,8.692447E-03,8.242417E-03,8.900383E-03,6.350666E-03,8.312425E-03,7.663772E-03,5.558633E-05,9.875239E-04,
45630.5128703704,26.5826,6.808273E-02,6.459501E-02,.0711707,5.025782E-02,6.843138E-02,6.025175E-02,5.055062E-04,6.535919E-03,5.791115E-02,5.538573E-02,5.993747E-02,4.398204E-02,5.800527E-02,5.180157E-02,4.31949E-04,6.114532E-03,1.007806E-02,9.538529E-03,1.052421E-02,7.411217E-03,1.011211E-02,8.889392E-03,6.361547E-05,9.005202E-04,8.579125E-03,8.181401E-03,8.868822E-03,6.486384E-03,8.575666E-03,7.644128E-03,6.361547E-05,9.005202E-04,
45630.5128819444,26.70125,6.126539E-02,5.692594E-02,7.076044E-02,4.886336E-02,6.462086E-02,5.829495E-02,4.930039E-04,6.354938E-03,5.286751E-02,4.960622E-02,5.964299E-02,4.290229E-02,5.521688E-02,5.033522E-02,4.277554E-04,5.954985E-03,9.073423E-03,8.408374E-03,1.046375E-02,7.205721E-03,9.550573E-03,8.601027E-03,6.299785E-05,8.770229E-04,7.835868E-03,7.329701E-03,8.825425E-03,6.327266E-03,8.164753E-03,7.428039E-03,6.299785E-05,8.770229E-04,
45630.5128935185,26.8877,7.098019E-02,.066461,7.500602E-02,5.436754E-02,6.979463E-02,6.373685E-02,4.981419E-04,6.497758E-03,6.001455E-02,5.676591E-02,6.266817E-02,4.712602E-02,5.899283E-02,5.438434E-02,4.235617E-04,6.049851E-03,1.050505E-02,9.813511E-03,.0110894,8.016847E-03,1.031301E-02,9.402974E-03,6.238022E-05,8.909942E-04,8.889093E-03,8.384791E-03,9.271232E-03,6.949697E-03,8.721197E-03,8.024738E-03,6.238022E-05,8.909942E-04,
45630.5129050926,26.87075,6.589233E-02,6.327368E-02,6.997902E-02,4.992894E-02,6.357899E-02,5.920468E-02,4.596468E-04,6.206265E-03,5.630533E-02,5.440235E-02,5.908078E-02,4.372798E-02,5.444716E-02,5.101841E-02,3.942059E-04,5.808374E-03,9.755274E-03,9.343812E-03,.0103486,7.36275E-03,9.397038E-03,8.73509E-03,5.805684E-05,8.554307E-04,8.342482E-03,8.036484E-03,8.742576E-03,6.448945E-03,8.051324E-03,7.528717E-03,5.805684E-05,8.554307E-04,
45630.5129166667,26.7521,6.848581E-02,6.678893E-02,7.375902E-02,4.976467E-02,.0686114,6.060923E-02,5.31473E-04,6.983579E-03,5.820518E-02,5.700744E-02,6.178471E-02,4.360095E-02,5.813598E-02,5.206818E-02,4.529174E-04,6.537116E-03,1.013746E-02,9.861836E-03,1.090564E-02,7.338544E-03,1.013864E-02,8.942071E-03,6.67036E-05,9.627564E-04,8.622454E-03,8.420384E-03,9.141041E-03,6.430225E-03,8.594927E-03,7.683416E-03,6.67036E-05,9.627564E-04,
45630.5129282407,26.6504,.0679898,6.424664E-02,7.150685E-02,4.759943E-02,6.669769E-02,6.043043E-02,4.120682E-04,6.965735E-03,.0578433,5.512695E-02,6.017841E-02,4.191782E-02,5.674178E-02,5.193488E-02,3.522691E-04,6.537116E-03,1.006437E-02,9.487191E-03,1.057375E-02,7.019462E-03,9.856626E-03,8.915721E-03,5.188058E-05,9.627564E-04,8.569126E-03,8.143265E-03,8.904329E-03,6.182189E-03,8.389471E-03,7.663772E-03,5.188058E-05,9.627564E-04,
45630.5129398148,26.76905,.0643915,6.223532E-02,6.392106E-02,4.561611E-02,6.316736E-02,6.074342E-02,4.87683E-04,6.110415E-03,5.519709E-02,.053626,5.466347E-02,4.036171E-02,5.414218E-02,5.216816E-02,4.19368E-04,5.748005E-03,9.534104E-03,9.190793E-03,9.455864E-03,6.727189E-03,9.336378E-03,8.961846E-03,6.176259E-05,8.465398E-04,8.179165E-03,7.922077E-03,8.091616E-03,5.952872E-03,8.00638E-03,7.69815E-03,6.176259E-05,8.465398E-04,
45630.5129513889,26.7182,.0661382,6.067422E-02,6.827559E-02,4.585801E-02,6.291288E-02,5.811784E-02,4.926568E-04,6.694516E-03,5.648627E-02,5.245284E-02,5.784929E-02,4.055225E-02,5.395339E-02,5.020192E-02,4.235617E-04,6.29564E-03,9.791507E-03,8.960741E-03,1.009757E-02,6.762838E-03,9.298877E-03,8.574926E-03,6.238022E-05,9.271929E-04,8.369147E-03,7.749194E-03,8.561096E-03,5.980952E-03,7.978558E-03,7.408395E-03,6.238022E-05,9.271929E-04,
45630.512962963,26.73515,6.644588E-02,6.650782E-02,6.323272E-02,4.393018E-02,6.242422E-02,5.532349E-02,5.056428E-04,6.354221E-03,5.671244E-02,5.680041E-02,5.415481E-02,.0390279,5.359031E-02,4.808572E-02,4.31949E-04,5.989482E-03,9.836848E-03,9.82041E-03,9.354427E-03,6.478742E-03,9.226865E-03,8.163135E-03,6.361547E-05,8.821033E-04,8.402476E-03,8.389876E-03,8.016657E-03,5.756315E-03,7.925054E-03,7.09654E-03,6.361547E-05,8.821033E-04,
45630.512974537,26.76905,5.925263E-02,5.665552E-02,6.214971E-02,4.221747E-02,5.503722E-02,5.639777E-02,5.014398E-04,6.249742E-03,5.135216E-02,4.939919E-02,5.335166E-02,3.766233E-02,4.801352E-02,4.890221E-02,4.361427E-04,5.90324E-03,8.776813E-03,8.368523E-03,9.19483E-03,6.226348E-03,8.138277E-03,8.321448E-03,6.423309E-05,8.694021E-04,7.612557E-03,7.299192E-03,7.898301E-03,5.555078E-03,7.103228E-03,7.216862E-03,6.423309E-05,8.694021E-04,
45630.5129861111,26.53175,6.286912E-02,5.645289E-02,6.658343E-02,4.517331E-02,5.953152E-02,5.462451E-02,4.645622E-04,6.432459E-03,5.406623E-02,4.924392E-02,5.661779E-02,4.001237E-02,.0514264,.0475525,4.025933E-04,6.054163E-03,9.309758E-03,8.338664E-03,9.848206E-03,6.661935E-03,8.800581E-03,8.060131E-03,5.929209E-05,8.916293E-04,8.012516E-03,7.276311E-03,8.379617E-03,5.901393E-03,7.606168E-03,7.017962E-03,5.929209E-05,8.916293E-04,
45630.5129976852,26.8199,7.098019E-02,6.765759E-02,7.732669E-02,5.642907E-02,7.088235E-02,6.717962E-02,4.246832E-04,6.397088E-03,6.001455E-02,5.764578E-02,6.430124E-02,4.868213E-02,5.977707E-02,5.690045E-02,3.606565E-04,5.942049E-03,1.050505E-02,9.989846E-03,1.143139E-02,8.320644E-03,.0104733,9.910319E-03,5.311583E-05,8.751177E-04,8.889093E-03,8.514453E-03,9.511891E-03,7.179014E-03,8.836767E-03,8.395526E-03,5.311583E-05,8.751177E-04,
45630.5130092593,26.8877,6.966767E-02,6.885967E-02,7.180602E-02,4.812859E-02,7.138746E-02,6.505365E-02,5.085694E-04,6.510338E-03,5.906463E-02,5.852564E-02,6.039259E-02,4.233066E-02,6.014014E-02,5.535079E-02,4.31949E-04,6.105908E-03,1.031163E-02,1.016699E-02,1.061783E-02,7.097442E-03,1.054774E-02,9.597025E-03,6.361547E-05,8.9925E-04,8.749108E-03,8.644114E-03,8.93589E-03,6.243028E-03,8.890271E-03,8.16716E-03,6.361547E-05,8.9925E-04,
45630.5130208333,26.7182,7.604107E-02,7.319461E-02,7.702118E-02,5.499668E-02,6.925248E-02,.065943,5.490925E-04,6.428309E-03,6.363331E-02,6.166555E-02,6.408707E-02,4.760238E-02,5.860071E-02,5.600065E-02,4.613048E-04,5.980858E-03,1.125085E-02,1.080581E-02,1.138637E-02,8.10956E-03,1.023311E-02,9.728084E-03,6.793885E-05,8.808332E-04,9.422372E-03,9.106829E-03,9.480328E-03,7.019896E-03,8.663412E-03,8.262927E-03,6.793885E-05,8.808332E-04,
45630.5130324074,26.786,7.508478E-02,7.297858E-02,7.500602E-02,4.992894E-02,7.167076E-02,6.516749E-02,4.686686E-04,6.510358E-03,6.295479E-02,6.151028E-02,6.266817E-02,4.372798E-02,6.034346E-02,5.543411E-02,3.942059E-04,6.092972E-03,1.110992E-02,1.077398E-02,.0110894,7.36275E-03,1.058948E-02,9.613802E-03,5.805684E-05,8.973448E-04,9.322383E-03,9.083947E-03,9.271232E-03,6.448945E-03,8.920233E-03,8.179437E-03,5.805684E-05,8.973448E-04,
45630.5130439815,26.786,6.957416E-02,6.519999E-02,7.300614E-02,5.145405E-02,6.737383E-02,6.437168E-02,5.066078E-04,6.314289E-03,5.899678E-02,5.583429E-02,6.124928E-02,.044903,5.723556E-02,.0548509,4.31949E-04,5.898928E-03,1.029785E-02,9.627681E-03,1.079469E-02,7.587499E-03,9.956266E-03,9.496526E-03,6.361547E-05,8.68767E-04,8.739109E-03,8.247502E-03,9.062137E-03,6.622102E-03,8.462236E-03,8.093493E-03,6.361547E-05,8.68767E-04,
45630.5130555556,26.7521,7.337206E-02,7.025722E-02,7.428733E-02,5.104084E-02,7.021709E-02,6.387275E-02,5.310914E-04,6.509622E-03,6.173346E-02,5.954353E-02,6.215951E-02,4.458543E-02,5.929781E-02,5.448432E-02,4.487238E-04,6.084348E-03,1.085753E-02,1.037294E-02,1.098349E-02,7.526607E-03,1.037526E-02,9.423001E-03,6.608597E-05,8.960748E-04,9.142401E-03,8.794116E-03,9.196274E-03,6.575303E-03,8.766141E-03,8.039471E-03,6.608597E-05,8.960748E-04,
45630.5130671296,26.7182,6.935613E-02,6.718768E-02,.0748167,5.042244E-02,6.610257E-02,.0635784,4.582591E-04,6.334335E-03,5.883846E-02,5.730073E-02,6.253432E-02,4.410907E-02,5.630609E-02,.0542677,3.900122E-04,.0059248,1.026572E-02,9.920599E-03,.0110615,7.435476E-03,9.768927E-03,9.379623E-03,5.743921E-05,8.725774E-04,8.715778E-03,8.463605E-03,9.251507E-03,6.505104E-03,8.325266E-03,8.007549E-03,5.743921E-05,8.725774E-04,
45630.5130787037,26.4131,7.524392E-02,6.956936E-02,7.970629E-02,5.647133E-02,7.146837E-02,6.658345E-02,4.919753E-04,6.671305E-03,6.306788E-02,5.904321E-02,6.596108E-02,4.871389E-02,6.019823E-02,5.646721E-02,4.151743E-04,6.196462E-03,1.113337E-02,1.027158E-02,1.178206E-02,8.326872E-03,1.055966E-02,9.822465E-03,6.114497E-05,9.125864E-04,9.339048E-03,8.720386E-03,9.756493E-03,7.183694E-03,8.898832E-03,8.331682E-03,6.114497E-05,9.125864E-04,
45630.5130902778,26.5826,7.674452E-02,.0736753,.0804011,5.558542E-02,7.413204E-02,6.974067E-02,4.997709E-04,6.479033E-03,6.413089E-02,.0620106,6.644297E-02,4.804698E-02,6.210073E-02,5.875005E-02,4.19368E-04,6.023978E-03,1.135451E-02,1.087665E-02,1.188445E-02,8.19632E-03,1.095219E-02,1.028773E-02,6.176259E-05,8.871839E-04,9.495698E-03,9.157676E-03,9.827507E-03,7.085415E-03,9.179194E-03,8.668092E-03,6.176259E-05,8.871839E-04,
45630.5131018519,27.0233,7.773887E-02,7.389189E-02,7.935955E-02,5.428379E-02,7.881203E-02,6.603439E-02,4.803646E-04,6.413775E-03,6.483202E-02,6.216587E-02,6.572013E-02,.0470625,6.539743E-02,.0560673,4.025933E-04,5.972234E-03,1.150104E-02,1.090857E-02,1.173096E-02,8.004504E-03,1.164186E-02,9.741552E-03,5.929209E-05,8.795631E-04,9.599021E-03,9.180558E-03,9.720987E-03,6.940337E-03,9.665012E-03,8.272748E-03,5.929209E-05,8.795631E-04,
45630.5131134259,26.786,6.752566E-02,6.378287E-02,7.485455E-02,5.215821E-02,6.600352E-02,6.626303E-02,4.851824E-04,6.245561E-03,5.750404E-02,.0547819,6.256109E-02,4.544288E-02,5.623348E-02,5.623393E-02,4.151743E-04,5.829934E-03,9.995969E-03,9.418848E-03,1.106708E-02,7.691269E-03,9.754331E-03,9.775245E-03,6.114497E-05,8.58606E-04,8.519131E-03,8.092416E-03,9.255452E-03,6.701661E-03,8.314565E-03,8.297304E-03,6.114497E-05,8.58606E-04,
45630.513125,26.73515,7.160752E-02,6.933259E-02,7.296855E-02,5.261501E-02,7.407074E-02,7.080957E-02,4.652855E-04,6.258122E-03,.0604669,5.887069E-02,6.122251E-02,4.579221E-02,6.205716E-02,5.951655E-02,3.942059E-04,5.838559E-03,.0105975,1.023668E-02,1.078915E-02,7.758585E-03,1.094316E-02,1.044525E-02,5.805684E-05,8.598761E-04,8.955753E-03,8.694963E-03,9.058191E-03,6.75314E-03,9.172773E-03,8.781048E-03,5.805684E-05,8.598761E-04,
45630.5131365741,26.87075,.0697612,6.803412E-02,7.557479E-02,5.211673E-02,6.783223E-02,6.743227E-02,4.539163E-04,6.591705E-03,5.913248E-02,5.792181E-02,6.306975E-02,4.541112E-02,5.756959E-02,5.708374E-02,3.858186E-04,6.153341E-03,1.032541E-02,1.004533E-02,1.117322E-02,7.685156E-03,1.002382E-02,9.94755E-03,5.682158E-05,9.062358E-04,8.759107E-03,8.555131E-03,9.330411E-03,6.696981E-03,8.51146E-03,8.422537E-03,5.682158E-05,9.062358E-04,
45630.5131481481,26.66735,7.616883E-02,7.175769E-02,7.763255E-02,5.474482E-02,7.307147E-02,6.743227E-02,5.084868E-04,7.089016E-03,6.372377E-02,6.063042E-02,6.451541E-02,4.741183E-02,6.134554E-02,5.708374E-02,4.277554E-04,6.597485E-03,1.126967E-02,1.059406E-02,1.147646E-02,8.072445E-03,.0107959,9.94755E-03,6.299785E-05,9.716473E-04,9.435704E-03,8.954286E-03,9.543452E-03,6.991817E-03,9.067905E-03,8.422537E-03,6.299785E-05,9.716473E-04,
45630.5131597222,26.59955,7.403681E-02,7.092305E-02,7.660168E-02,.0565136,.0717315,6.964793E-02,4.57258E-04,6.402348E-03,6.220842E-02,6.002659E-02,6.379258E-02,4.874564E-02,6.038703E-02,.0586834,3.858186E-04,5.946361E-03,1.095549E-02,1.047106E-02,1.132455E-02,8.333102E-03,1.059844E-02,1.027406E-02,5.682158E-05,8.757527E-04,9.212394E-03,8.865302E-03,9.436931E-03,7.188374E-03,8.926653E-03,8.658269E-03,5.682158E-05,8.757527E-04,
45630.5131712963,26.6843,7.674452E-02,7.206837E-02,7.935955E-02,5.804041E-02,7.536108E-02,7.148574E-02,5.189213E-04,6.334419E-03,6.413089E-02,.0608547,6.572013E-02,4.988891E-02,6.297211E-02,5.999977E-02,4.361427E-04,5.873056E-03,1.135451E-02,1.063984E-02,1.173096E-02,8.558101E-03,1.113331E-02,1.054489E-02,6.423309E-05,8.649566E-04,9.495698E-03,8.987336E-03,9.720987E-03,7.356851E-03,9.307604E-03,8.852258E-03,6.423309E-05,8.649566E-04,
45630.5131828704,26.73515,7.822134E-02,7.408457E-02,7.641122E-02,5.478678E-02,7.525844E-02,7.218709E-02,4.606613E-04,6.25995E-03,6.517128E-02,6.230389E-02,6.365872E-02,4.744359E-02,6.289949E-02,6.049966E-02,3.858186E-04,5.825622E-03,1.157214E-02,1.093696E-02,1.129648E-02,8.078628E-03,1.111818E-02,1.064825E-02,5.682158E-05,8.579709E-04,9.649016E-03,9.200897E-03,9.417205E-03,6.996497E-03,9.296903E-03,8.925925E-03,5.682158E-05,8.579709E-04,
45630.5131944444,26.80295,6.663066E-02,6.076578E-02,6.942231E-02,4.902697E-02,6.422719E-02,.0593381,4.978396E-04,6.259511E-03,5.684814E-02,5.252185E-02,.0586792,4.302932E-02,5.492642E-02,5.111839E-02,4.277554E-04,5.864431E-03,9.864079E-03,8.974234E-03,1.026656E-02,7.229831E-03,9.492561E-03,8.754751E-03,6.299785E-05,8.636865E-04,8.422474E-03,7.759364E-03,8.683397E-03,6.345986E-03,8.12195E-03,7.54345E-03,6.299785E-05,8.636865E-04,
45630.5132060185,26.66735,6.734022E-02,6.336619E-02,6.853408E-02,4.585801E-02,6.125532E-02,5.864956E-02,4.946731E-04,6.556957E-03,5.736834E-02,5.447136E-02,5.803669E-02,4.055225E-02,5.271894E-02,5.060184E-02,4.235617E-04,6.166277E-03,9.968644E-03,9.357444E-03,1.013566E-02,6.762838E-03,9.054611E-03,8.653284E-03,6.238022E-05,9.08141E-04,8.499133E-03,8.046654E-03,8.588713E-03,5.980952E-03,7.796643E-03,7.467328E-03,6.238022E-05,9.08141E-04,
45630.5132175926,26.76905,6.826869E-02,6.216625E-02,6.515757E-02,4.634262E-02,6.306945E-02,5.468995E-02,4.945307E-04,6.41853E-03,5.804686E-02,5.357424E-02,.0555737,4.093334E-02,5.406957E-02,4.760249E-02,4.235617E-04,6.032602E-03,1.010547E-02,9.180614E-03,9.638083E-03,6.834251E-03,9.32195E-03,8.069775E-03,6.238022E-05,8.88454E-04,8.599123E-03,7.91445E-03,8.225753E-03,6.037111E-03,7.995679E-03,7.025329E-03,6.238022E-05,8.88454E-04,
45630.5132291667,26.80295,5.877437E-02,5.450271E-02,6.647347E-02,4.670677E-02,6.028542E-02,5.747689E-02,4.759808E-04,6.132154E-03,5.099028E-02,4.774297E-02,5.653748E-02,4.121915E-02,.0519928,.0497187,4.151743E-04,5.760941E-03,8.706334E-03,8.051274E-03,9.832001E-03,6.887914E-03,8.911679E-03,8.480473E-03,6.114497E-05,8.48445E-04,7.559229E-03,7.055123E-03,8.367781E-03,6.07923E-03,7.689635E-03,7.337184E-03,6.114497E-05,8.48445E-04,
45630.5132407407,26.6504,6.365962E-02,5.930473E-02,6.816489E-02,4.650439E-02,.0630303,5.787452E-02,4.906593E-04,6.837353E-03,5.465427E-02,5.141771E-02,5.776897E-02,4.106037E-02,5.404053E-02,5.001863E-02,4.235617E-04,6.425002E-03,9.426249E-03,8.758925E-03,1.008126E-02,6.85809E-03,9.316181E-03,8.539069E-03,6.238022E-05,9.462447E-04,8.099174E-03,7.596651E-03,8.54926E-03,6.055831E-03,7.991399E-03,7.381384E-03,6.238022E-05,9.462447E-04,
45630.5132523148,26.73515,6.183913E-02,.0616373,.0631242,4.142545E-02,.0623266,5.212946E-02,4.909182E-04,6.439825E-03,5.329724E-02,5.317744E-02,5.407449E-02,3.702718E-02,.0535177,4.563626E-02,4.235617E-04,6.08866E-03,9.157973E-03,9.102665E-03,9.338436E-03,6.109631E-03,9.21248E-03,7.692448E-03,6.238022E-05,8.967098E-04,7.899194E-03,7.855975E-03,8.004822E-03,5.461479E-03,7.914353E-03,6.735574E-03,6.238022E-05,8.967098E-04,
45630.5132638889,26.6504,5.964189E-02,.0555095,6.297959E-02,4.221747E-02,6.172222E-02,5.253987E-02,4.769445E-04,6.56474E-03,5.164618E-02,4.851932E-02,5.396741E-02,3.766233E-02,5.306749E-02,4.595285E-02,4.151743E-04,6.200774E-03,8.834177E-03,8.199641E-03,9.317125E-03,6.226348E-03,9.123416E-03,7.752927E-03,6.114497E-05,9.132214E-04,7.655886E-03,7.16953E-03,7.989042E-03,5.555078E-03,7.848008E-03,6.78223E-03,6.114497E-05,9.132214E-04,
45630.513275463,26.80295,6.601524E-02,5.728696E-02,7.165639E-02,4.919069E-02,6.943307E-02,6.119124E-02,4.859641E-04,6.490894E-03,.0563958,4.988226E-02,.0602855,4.315635E-02,5.873142E-02,5.250142E-02,4.19368E-04,6.080036E-03,9.773387E-03,8.461576E-03,1.059578E-02,7.253959E-03,1.025973E-02,9.02784E-03,6.176259E-05,8.954397E-04,8.355814E-03,7.370379E-03,8.92011E-03,6.364706E-03,8.682674E-03,7.747261E-03,6.176259E-05,8.954397E-04,
45630.513287037,26.70125,.0661382,.0588726,7.289339E-02,4.984679E-02,6.456177E-02,5.976108E-02,4.917177E-04,6.251736E-03,5.648627E-02,5.108991E-02,6.116896E-02,4.366447E-02,5.517331E-02,5.143499E-02,4.235617E-04,5.851495E-03,9.791507E-03,8.695244E-03,1.077808E-02,7.350645E-03,9.541866E-03,8.817083E-03,6.238022E-05,8.617813E-04,8.369147E-03,7.548346E-03,9.050301E-03,6.439585E-03,8.158333E-03,7.590106E-03,6.238022E-05,8.617813E-04,
45630.5132986111,26.6504,6.537063E-02,6.051406E-02,6.823868E-02,.0460598,6.572639E-02,5.747689E-02,5.019224E-04,6.439294E-03,5.592084E-02,5.233208E-02,5.782251E-02,4.071103E-02,5.603016E-02,.0497187,4.31949E-04,6.054163E-03,9.678394E-03,8.937139E-03,1.009213E-02,6.792574E-03,9.71349E-03,8.480473E-03,6.361547E-05,8.916293E-04,8.285821E-03,7.731398E-03,8.557151E-03,6.004351E-03,8.284602E-03,7.337184E-03,6.361547E-05,8.916293E-04,
